Event1 onset	Event2 onset	Event3 onset	Event4 onset	Trial type	ISI1	ISI2	ISI3	ISI4	Event1Dur	Event2Dur	Event3Dur	Event4Dur	
588.6890	588.0341	592.6456	602.4674	11.0000	1.6549	0.0000	0.6114	0.8219	1.0000	4.0000	9.0000	4.0000	
609.2165	609.1223	613.6918	623.2914	15.0000	1.0942	0.0000	0.5694	0.5997	1.0000	4.0000	9.0000	4.0000	
630.6471	629.3856	633.8930	644.8581	18.0000	2.2615	0.0000	0.5074	1.9651	1.0000	4.0000	9.0000	4.0000	
655.4079	652.1196	657.3492	667.0858	4.0000	4.2884	0.0000	1.2297	0.7366	1.0000	4.0000	9.0000	4.0000	
676.5254	676.3742	680.8799	691.3826	8.0000	1.1512	0.0000	0.5057	1.5027	1.0000	4.0000	9.0000	4.0000	
697.7508	697.5338	702.1111	712.4040	15.0000	1.2170	0.0000	0.5773	1.2929	1.0000	4.0000	9.0000	4.0000	
718.9509	718.6210	724.6261	735.3212	1.0000	1.3299	0.0000	2.0051	1.6951	1.0000	4.0000	9.0000	4.0000	
741.8936	741.6511	748.3031	758.1844	11.0000	1.2425	0.0000	2.6520	0.8813	1.0000	4.0000	9.0000	4.0000	
766.5781	764.4269	770.0844	780.7501	4.0000	3.1513	0.0000	1.6575	1.6657	1.0000	4.0000	9.0000	4.0000	
789.0900	788.9014	794.9171	805.1566	14.0000	1.1886	0.0000	2.0157	1.2395	1.0000	4.0000	9.0000	4.0000	
811.4334	811.3451	816.0410	825.5524	4.0000	1.0883	0.0000	0.6959	0.5114	1.0000	4.0000	9.0000	4.0000	
831.7759	831.6406	836.2777	846.1979	12.0000	1.1353	0.0000	0.6371	0.9203	1.0000	4.0000	9.0000	4.0000	
858.5055	852.3332	857.5282	868.4953	3.0000	7.1723	0.0000	1.1950	1.9671	1.0000	4.0000	9.0000	4.0000	
883.5000	880.6676	885.4348	896.1276	1.0000	3.8324	0.0000	0.7672	1.6928	1.0000	4.0000	9.0000	4.0000	
905.0159	904.9600	910.1035	919.9524	17.0000	1.0560	0.0000	1.1435	0.8489	1.0000	4.0000	9.0000	4.0000	
926.0788	926.0083	931.7908	941.8618	2.0000	1.0705	0.0000	1.7825	1.0710	1.0000	4.0000	9.0000	4.0000	
948.1493	947.9323	952.7895	962.4146	18.0000	1.2170	0.0000	0.8572	0.6251	1.0000	4.0000	9.0000	4.0000	
968.7214	968.6316	973.4097	983.1261	18.0000	1.0898	0.0000	0.7781	0.7164	1.0000	4.0000	9.0000	4.0000	
993.9310	989.2159	994.9584	1004.5341	13.0000	5.7150	0.0000	1.7425	0.5757	1.0000	4.0000	9.0000	4.0000	
1015.5255	1015.2491	1020.7931	1030.4182	14.0000	1.2764	0.0000	1.5440	0.6251	1.0000	4.0000	9.0000	4.0000	
1036.9472	1036.6946	1041.5326	1053.9294	12.0000	1.2526	0.0000	0.8380	3.3968	1.0000	4.0000	9.0000	4.0000	
1060.2342	1060.1819	1065.3811	1074.9562	4.0000	1.0523	0.0000	1.1991	0.5751	1.0000	4.0000	9.0000	4.0000	
1082.8795	1081.0084	1085.6890	1095.7621	7.0000	2.8711	0.0000	0.6805	1.0731	1.0000	4.0000	9.0000	4.0000	
1103.6708	1103.6332	1108.3924	1118.8833	13.0000	1.0376	0.0000	0.7592	1.4909	1.0000	4.0000	9.0000	4.0000	
1125.5301	1124.9209	1129.9221	1142.0122	2.0000	1.6092	0.0000	1.0012	3.0901	1.0000	4.0000	9.0000	4.0000	
1150.7338	1148.6214	1153.1381	1163.6041	14.0000	3.1124	0.0000	0.5167	1.4660	1.0000	4.0000	9.0000	4.0000	
1172.3455	1171.7165	1176.5821	1187.6244	1.0000	1.6289	0.0000	0.8656	2.0423	1.0000	4.0000	9.0000	4.0000	
1194.6710	1194.2533	1199.7023	1210.4675	4.0000	1.4177	0.0000	1.4490	1.7653	1.0000	4.0000	9.0000	4.0000	
1218.1790	1216.8852	1222.0836	1232.6664	10.0000	2.2938	0.0000	1.1984	1.5828	1.0000	4.0000	9.0000	4.0000	
1240.8945	1239.9602	1244.5376	1254.8134	9.0000	1.9343	0.0000	0.5773	1.2758	1.0000	4.0000	9.0000	4.0000	
1263.8250	1261.7477	1266.2754	1276.1389	7.0000	3.0774	0.0000	0.5277	0.8635	1.0000	4.0000	9.0000	4.0000	
1284.3056	1284.2163	1288.9054	1298.5017	17.0000	1.0893	0.0000	0.6891	0.5962	1.0000	4.0000	9.0000	4.0000	
1305.4837	1304.5910	1310.4399	1320.5135	9.0000	1.8927	0.0000	1.8489	1.0737	1.0000	4.0000	9.0000	4.0000	
1327.8847	1327.4062	1333.8125	1345.1843	7.0000	1.4785	0.0000	2.4062	2.3718	1.0000	4.0000	9.0000	4.0000	
1351.9153	1351.6627	1356.9512	1369.2853	14.0000	1.2526	0.0000	1.2885	3.3341	1.0000	4.0000	9.0000	4.0000	
1377.7380	1375.5378	1380.1073	1390.1205	4.0000	3.2001	0.0000	0.5694	1.0132	1.0000	4.0000	9.0000	4.0000	
1400.2028	1398.3207	1402.8351	1412.8359	2.0000	2.8822	0.0000	0.5145	1.0008	1.0000	4.0000	9.0000	4.0000	
1422.0604	1420.7181	1425.3719	1434.9495	15.0000	2.3423	0.0000	0.6538	0.5775	1.0000	4.0000	9.0000	4.0000	
1442.5653	1442.2917	1447.3699	1458.3343	14.0000	1.2735	0.0000	1.0782	1.9644	1.0000	4.0000	9.0000	4.0000	
1465.0629	1464.6078	1469.1167	1479.0137	18.0000	1.4551	0.0000	0.5089	0.8970	1.0000	4.0000	9.0000	4.0000	
1485.5425	1485.4688	1490.9286	1502.4100	11.0000	1.0738	0.0000	1.4598	2.4814	1.0000	4.0000	9.0000	4.0000	
1510.8413	1508.4838	1513.4883	1524.1035	4.0000	3.3575	0.0000	1.0045	1.6152	1.0000	4.0000	9.0000	4.0000	
1533.6380	1532.4610	1537.0689	1547.6015	9.0000	2.1771	0.0000	0.6079	1.5327	1.0000	4.0000	9.0000	4.0000	
1555.4925	1554.7786	1560.9164	1571.1080	11.0000	1.7139	0.0000	2.1378	1.1916	1.0000	4.0000	9.0000	4.0000	
1581.6195	1577.8219	1583.3659	1596.8264	6.0000	4.7975	0.0000	1.5440	4.4605	1.0000	4.0000	9.0000	4.0000	
1606.7354	1606.6239	1612.0447	1621.6961	3.0000	1.1114	0.0000	1.4208	0.6513	1.0000	4.0000	9.0000	4.0000	
1629.8647	1627.8075	1633.4756	1643.3588	4.0000	3.0571	0.0000	1.6681	0.8832	1.0000	4.0000	9.0000	4.0000	
1651.4772	1651.4159	1657.0467	1666.9928	17.0000	1.0613	0.0000	1.6308	0.9460	1.0000	4.0000	9.0000	4.0000	
1674.1479	1673.0540	1677.7870	1687.8425	15.0000	2.0938	0.0000	0.7329	1.0555	1.0000	4.0000	9.0000	4.0000	
1695.2348	1694.9363	1700.3961	1711.5666	2.0000	1.2985	0.0000	1.4598	2.1704	1.0000	4.0000	9.0000	4.0000	
1718.1629	1717.8650	1722.8456	1733.2690	11.0000	1.2978	0.0000	0.9806	1.4234	1.0000	4.0000	9.0000	4.0000	
1739.8340	1739.5669	1744.5350	1754.5402	1.0000	1.2672	0.0000	0.9681	1.0051	1.0000	4.0000	9.0000	4.0000	
1760.9609	1760.8073	1765.8831	1779.1084	16.0000	1.1536	0.0000	1.0758	4.2253	1.0000	4.0000	9.0000	4.0000	
1787.6428	1785.2620	1790.8173	1800.3418	9.0000	3.3808	0.0000	1.5553	0.5246	1.0000	4.0000	9.0000	4.0000	
1809.1742	1808.7226	1813.5580	1823.4070	15.0000	1.4516	0.0000	0.8353	0.8490	1.0000	4.0000	9.0000	4.0000	
1830.0097	1829.8586	1834.4267	1844.2983	1.0000	1.1512	0.0000	0.5681	0.8717	1.0000	4.0000	9.0000	4.0000	
1850.8572	1850.4495	1855.8738	1866.5791	5.0000	1.4077	0.0000	1.4242	1.7053	1.0000	4.0000	9.0000	4.0000	
1873.0474	1872.9868	1878.4378	1887.9598	5.0000	1.0606	0.0000	1.4510	0.5220	1.0000	4.0000	9.0000	4.0000	
1894.7192	1894.0205	1898.9039	1908.9090	12.0000	1.6988	0.0000	0.8834	1.0051	1.0000	4.0000	9.0000	4.0000	
1915.9871	1915.6078	1920.6285	1931.3562	6.0000	1.3793	0.0000	1.0207	1.7277	1.0000	4.0000	9.0000	4.0000	
1937.7796	1937.7355	1942.6984	1953.5943	11.0000	1.0441	0.0000	0.9629	1.8959	1.0000	4.0000	9.0000	4.0000	
1960.2815	1959.6384	1964.1643	1975.1519	10.0000	1.6430	0.0000	0.5258	1.9876	1.0000	4.0000	9.0000	4.0000	
1983.2172	1981.7949	1986.7637	1996.6870	8.0000	2.4223	0.0000	0.9688	0.9234	1.0000	4.0000	9.0000	4.0000	
2004.5335	2004.1093	2009.4500	2020.6153	4.0000	1.4242	0.0000	1.3407	2.1652	1.0000	4.0000	9.0000	4.0000	
2028.1779	2027.0394	2031.6044	2041.6803	1.0000	2.1385	0.0000	0.5650	1.0759	1.0000	4.0000	9.0000	4.0000	
2049.3269	2048.8188	2053.8785	2063.8201	10.0000	1.5081	0.0000	1.0597	0.9415	1.0000	4.0000	9.0000	4.0000	
2070.7484	2070.3282	2075.1276	2085.1951	14.0000	1.4202	0.0000	0.7994	1.0676	1.0000	4.0000	9.0000	4.0000	
2091.6751	2091.6153	2096.4753	2106.3813	16.0000	1.0598	0.0000	0.8599	0.9060	1.0000	4.0000	9.0000	4.0000	
2113.1492	2112.4411	2117.8752	2127.7446	15.0000	1.7081	0.0000	1.4342	0.8694	1.0000	4.0000	9.0000	4.0000	
2135.4257	2134.4527	2139.0596	2148.6165	4.0000	1.9730	0.0000	0.6068	0.5569	1.0000	4.0000	9.0000	4.0000	
2158.3220	2155.5895	2160.3767	2170.1776	13.0000	3.7325	0.0000	0.7873	0.8008	1.0000	4.0000	9.0000	4.0000	
2179.7581	2178.9100	2183.4795	2195.7143	7.0000	1.8481	0.0000	0.5694	3.2348	1.0000	4.0000	9.0000	4.0000	
2203.8669	2202.5624	2207.7692	2217.6371	8.0000	2.3045	0.0000	1.2068	0.8680	1.0000	4.0000	9.0000	4.0000	
2226.9356	2224.9417	2230.4970	2240.4300	7.0000	2.9939	0.0000	1.5553	0.9331	1.0000	4.0000	9.0000	4.0000	
2248.7084	2248.4239	2252.9384	2262.7955	9.0000	1.2845	0.0000	0.5145	0.8570	1.0000	4.0000	9.0000	4.0000	
2269.5408	2269.0800	2273.8921	2284.0831	2.0000	1.4608	0.0000	0.8122	1.1910	1.0000	4.0000	9.0000	4.0000	
2292.9431	2290.5439	2295.8143	2305.5043	18.0000	3.3992	0.0000	1.2704	0.6900	1.0000	4.0000	9.0000	4.0000	
2314.3986	2313.9036	2318.4476	2328.6871	7.0000	1.4950	0.0000	0.5440	1.2395	1.0000	4.0000	9.0000	4.0000	
2337.3930	2335.1820	2340.3842	2351.9690	8.0000	3.2110	0.0000	1.2021	2.5849	1.0000	4.0000	9.0000	4.0000	
2361.2664	2360.1800	2364.7199	2374.7875	7.0000	2.0864	0.0000	0.5399	1.0676	1.0000	4.0000	9.0000	4.0000	
2383.8211	2381.8739	2386.7332	2396.6950	17.0000	2.9472	0.0000	0.8593	0.9618	1.0000	4.0000	9.0000	4.0000	
2407.1116	2404.6422	2410.4181	2420.9085	1.0000	3.4694	0.0000	1.7759	1.4904	1.0000	4.0000	9.0000	4.0000	
2430.5091	2429.3779	2433.9009	2444.2227	5.0000	2.1312	0.0000	0.5230	1.3218	1.0000	4.0000	9.0000	4.0000	
2451.3915	2451.3538	2456.1074	2466.2510	9.0000	1.0376	0.0000	0.7535	1.1436	1.0000	4.0000	9.0000	4.0000	
2473.5491	2472.2886	2476.8619	2488.6239	7.0000	2.2605	0.0000	0.5733	2.7620	1.0000	4.0000	9.0000	4.0000	
2497.1960	2495.8844	2500.8429	2511.8175	17.0000	2.3116	0.0000	0.9585	1.9746	1.0000	4.0000	9.0000	4.0000	
2519.7016	2519.1290	2523.7359	2535.0762	8.0000	1.5726	0.0000	0.6068	2.3403	1.0000	4.0000	9.0000	4.0000	
2542.2500	2541.6487	2546.6224	2557.4492	2.0000	1.6013	0.0000	0.9736	1.8268	1.0000	4.0000	9.0000	4.0000	
2564.6470	2564.0505	2569.8330	2581.5729	18.0000	1.5966	0.0000	1.7825	2.7399	1.0000	4.0000	9.0000	4.0000	
2590.1714	2588.1695	2593.1747	2605.3064	8.0000	3.0019	0.0000	1.0052	3.1317	1.0000	4.0000	9.0000	4.0000	
2614.2497	2613.3083	2618.4362	2628.6763	11.0000	1.9414	0.0000	1.1279	1.2401	1.0000	4.0000	9.0000	4.0000	
2641.1968	2635.6177	2640.4136	2651.5787	17.0000	6.5791	0.0000	0.7959	2.1651	1.0000	4.0000	9.0000	4.0000	
2664.3348	2663.1578	2668.2139	2678.2749	12.0000	2.1770	0.0000	1.0561	1.0610	1.0000	4.0000	9.0000	4.0000	
2689.4155	2685.4519	2691.5357	2701.7374	13.0000	4.9636	0.0000	2.0838	1.2017	1.0000	4.0000	9.0000	4.0000	
2712.5570	2711.7010	2718.1233	2727.9965	1.0000	1.8560	0.0000	2.4223	0.8732	1.0000	4.0000	9.0000	4.0000	
2734.8679	2734.8525	2740.6798	2754.7750	2.0000	1.0153	0.0000	1.8272	5.0953	1.0000	4.0000	9.0000	4.0000	
2761.0761	2760.7904	2765.4018	2775.8494	9.0000	1.2857	0.0000	0.6114	1.4476	1.0000	4.0000	9.0000	4.0000	
2783.3594	2782.1351	2786.9598	2797.1630	6.0000	2.2243	0.0000	0.8247	1.2033	1.0000	4.0000	9.0000	4.0000	
2804.5700	2804.3873	2809.0331	2820.3815	6.0000	1.1826	0.0000	0.6458	2.3483	1.0000	4.0000	9.0000	4.0000	
2827.1607	2826.5641	2831.1161	2841.1615	1.0000	1.5966	0.0000	0.5520	1.0454	1.0000	4.0000	9.0000	4.0000	
2848.8141	2847.7581	2852.3460	2862.4577	14.0000	2.0560	0.0000	0.5879	1.1116	1.0000	4.0000	9.0000	4.0000	
2871.9831	2869.5136	2874.3966	2883.9327	7.0000	3.4694	0.0000	0.8830	0.5361	1.0000	4.0000	9.0000	4.0000	
2892.7445	2892.4021	2897.2773	2907.2747	5.0000	1.3424	0.0000	0.8752	0.9974	1.0000	4.0000	9.0000	4.0000	
2913.9704	2913.6171	2918.8731	2929.2254	9.0000	1.3533	0.0000	1.2560	1.3524	1.0000	4.0000	9.0000	4.0000	
2936.1955	2935.5788	2940.4444	2950.3241	17.0000	1.6167	0.0000	0.8656	0.8797	1.0000	4.0000	9.0000	4.0000	
2960.3172	2956.9408	2961.8429	2973.3243	8.0000	4.3764	0.0000	0.9021	2.4814	1.0000	4.0000	9.0000	4.0000	
2984.4474	2982.7007	2988.3186	2998.2785	5.0000	2.7468	0.0000	1.6179	0.9599	1.0000	4.0000	9.0000	4.0000	
3006.2141	3006.0253	3011.4146	3021.3585	14.0000	1.1888	0.0000	1.3893	0.9439	1.0000	4.0000	9.0000	4.0000	
3029.1826	3027.5473	3032.1126	3042.6429	18.0000	2.6352	0.0000	0.5652	1.5303	1.0000	4.0000	9.0000	4.0000	
3050.5794	3050.2781	3056.2794	3066.6056	10.0000	1.3013	0.0000	2.0013	1.3262	1.0000	4.0000	9.0000	4.0000	
3075.1071	3072.9070	3078.1191	3088.6903	17.0000	3.2001	0.0000	1.2121	1.5712	1.0000	4.0000	9.0000	4.0000	
3096.9609	3096.8905	3104.4160	3114.6643	16.0000	1.0705	0.0000	3.5255	1.2483	1.0000	4.0000	9.0000	4.0000	
3121.2535	3120.7348	3125.5701	3136.6023	14.0000	1.5187	0.0000	0.8353	2.0322	1.0000	4.0000	9.0000	4.0000	
3146.1953	3143.1210	3148.1838	3157.9903	5.0000	4.0743	0.0000	1.0628	0.8066	1.0000	4.0000	9.0000	4.0000	
3168.0376	3167.0646	3171.5685	3182.4398	1.0000	1.9730	0.0000	0.5039	1.8713	1.0000	4.0000	9.0000	4.0000	
3189.9642	3189.4128	3195.7330	3205.2342	10.0000	1.5514	0.0000	2.3202	0.5012	1.0000	4.0000	9.0000	4.0000	
3211.8556	3211.7855	3216.8263	3226.9436	10.0000	1.0701	0.0000	1.0407	1.1174	1.0000	4.0000	9.0000	4.0000	
3234.9669	3233.0137	3237.6835	3247.6166	3.0000	2.9531	0.0000	0.6698	0.9331	1.0000	4.0000	9.0000	4.0000	
3255.8996	3255.5697	3260.3653	3270.4355	8.0000	1.3299	0.0000	0.7955	1.0703	1.0000	4.0000	9.0000	4.0000	
3278.0925	3276.7655	3282.2403	3292.9331	7.0000	2.3271	0.0000	1.4748	1.6928	1.0000	4.0000	9.0000	4.0000	
3301.7221	3300.2602	3306.1117	3315.9982	13.0000	2.4619	0.0000	1.8515	0.8865	1.0000	4.0000	9.0000	4.0000	
3323.6678	3323.4601	3328.1440	3338.4377	6.0000	1.2077	0.0000	0.6839	1.2938	1.0000	4.0000	9.0000	4.0000	
3345.5212	3344.6455	3350.1895	3361.0245	12.0000	1.8757	0.0000	1.5440	1.8350	1.0000	4.0000	9.0000	4.0000	
3371.5968	3367.9001	3372.9227	3383.8186	6.0000	4.6967	0.0000	1.0225	1.8959	1.0000	4.0000	9.0000	4.0000	
3393.6394	3393.5153	3398.0400	3407.9811	9.0000	1.1241	0.0000	0.5247	0.9411	1.0000	4.0000	9.0000	4.0000	
3414.2563	3414.1051	3418.6158	3428.4577	9.0000	1.1512	0.0000	0.5106	0.8420	1.0000	4.0000	9.0000	4.0000	
3434.6302	3434.6089	3439.7262	3449.5328	8.0000	1.0213	0.0000	1.1173	0.8066	1.0000	4.0000	9.0000	4.0000	
3455.6098	3455.5541	3461.3807	3471.3782	16.0000	1.0557	0.0000	1.8266	0.9975	1.0000	4.0000	9.0000	4.0000	
3478.3682	3477.4339	3483.1764	3495.6236	1.0000	1.9343	0.0000	1.7425	3.4471	1.0000	4.0000	9.0000	4.0000	
3503.1591	3502.5578	3507.4234	3517.6629	5.0000	1.6013	0.0000	0.8656	1.2395	1.0000	4.0000	9.0000	4.0000	
3525.4185	3524.2642	3529.0888	3543.0095	14.0000	2.1543	0.0000	0.8246	4.9207	1.0000	4.0000	9.0000	4.0000	
3550.3787	3550.1637	3555.2366	3568.9984	2.0000	1.2150	0.0000	1.0729	4.7618	1.0000	4.0000	9.0000	4.0000	
3575.4467	3575.2133	3579.9546	3590.9774	11.0000	1.2334	0.0000	0.7413	2.0228	1.0000	4.0000	9.0000	4.0000	
3597.9282	3597.2108	3601.8930	3612.1745	14.0000	1.7173	0.0000	0.6821	1.2815	1.0000	4.0000	9.0000	4.0000	
3619.6368	3618.8918	3624.4951	3634.6969	12.0000	1.7450	0.0000	1.6033	1.2017	1.0000	4.0000	9.0000	4.0000	
3642.2727	3641.4418	3646.1696	3656.0561	11.0000	1.8308	0.0000	0.7277	0.8865	1.0000	4.0000	9.0000	4.0000	
3663.0443	3662.8869	3668.2228	3679.7032	15.0000	1.1574	0.0000	1.3359	2.4804	1.0000	4.0000	9.0000	4.0000	
3686.0359	3685.8606	3690.7617	3700.8329	12.0000	1.1753	0.0000	0.9010	1.0713	1.0000	4.0000	9.0000	4.0000	
3710.0766	3707.0082	3713.0320	3722.9024	6.0000	4.0684	0.0000	2.0238	0.8704	1.0000	4.0000	9.0000	4.0000	
3732.3333	3731.9708	3736.8729	3746.3949	15.0000	1.3625	0.0000	0.9021	0.5220	1.0000	4.0000	9.0000	4.0000	
3753.3300	3752.7574	3757.6883	3767.7438	11.0000	1.5726	0.0000	0.9309	1.0555	1.0000	4.0000	9.0000	4.0000	
3778.7699	3774.3164	3779.6642	3789.3015	8.0000	5.4535	0.0000	1.3478	0.6373	1.0000	4.0000	9.0000	4.0000	
3800.3071	3799.7550	3805.7601	3815.5946	14.0000	1.5521	0.0000	2.0051	0.8345	1.0000	4.0000	9.0000	4.0000	
3822.1790	3822.1468	3826.9519	3837.3598	13.0000	1.0323	0.0000	0.8051	1.4079	1.0000	4.0000	9.0000	4.0000	
3843.4297	3843.3921	3849.0022	3858.8442	17.0000	1.0376	0.0000	1.6101	0.8420	1.0000	4.0000	9.0000	4.0000	
3866.9506	3864.8818	3869.8201	3881.6174	4.0000	3.0687	0.0000	0.9383	2.7974	1.0000	4.0000	9.0000	4.0000	
3889.7460	3889.6862	3894.5872	3904.1370	14.0000	1.0598	0.0000	0.9010	0.5498	1.0000	4.0000	9.0000	4.0000	
3910.3498	3910.1968	3915.1023	3924.6942	17.0000	1.1531	0.0000	0.9055	0.5919	1.0000	4.0000	9.0000	4.0000	
3931.3365	3930.8472	3936.2681	3946.2011	17.0000	1.4893	0.0000	1.4208	0.9331	1.0000	4.0000	9.0000	4.0000	
3953.5009	3952.6904	3957.2463	3967.1260	18.0000	1.8105	0.0000	0.5560	0.8797	1.0000	4.0000	9.0000	4.0000	
3974.1515	3973.9366	3979.0640	3988.6763	17.0000	1.2150	0.0000	1.1274	0.6123	1.0000	4.0000	9.0000	4.0000	
3995.0882	3994.8913	3999.4811	4010.5666	13.0000	1.1969	0.0000	0.5898	2.0855	1.0000	4.0000	9.0000	4.0000	
4017.0875	4016.7635	4022.5382	4032.0843	17.0000	1.3240	0.0000	1.7747	0.5461	1.0000	4.0000	9.0000	4.0000	
4039.4269	4038.4083	4043.6605	4054.1632	2.0000	2.0186	0.0000	1.2522	1.5027	1.0000	4.0000	9.0000	4.0000	
4062.1231	4061.1818	4066.2666	4076.3217	9.0000	1.9414	0.0000	1.0849	1.0550	1.0000	4.0000	9.0000	4.0000	
4083.7402	4083.2630	4089.6740	4101.4003	1.0000	1.4772	0.0000	2.4110	2.7263	1.0000	4.0000	9.0000	4.0000	
4108.2520	4107.8774	4113.5023	4125.2422	7.0000	1.3745	0.0000	1.6249	2.7399	1.0000	4.0000	9.0000	4.0000	
4132.4295	4131.6167	4136.2350	4146.2117	9.0000	1.8128	0.0000	0.6182	0.9768	1.0000	4.0000	9.0000	4.0000	
4154.4188	4153.0245	4158.7992	4169.0466	18.0000	2.3943	0.0000	1.7747	1.2474	1.0000	4.0000	9.0000	4.0000	
4176.7469	4176.4409	4181.1367	4191.2483	9.0000	1.3060	0.0000	0.6958	1.1116	1.0000	4.0000	9.0000	4.0000	
4198.9100	4197.5543	4203.4667	4214.2045	10.0000	2.3557	0.0000	1.9124	1.7378	1.0000	4.0000	9.0000	4.0000	
4221.7620	4221.5602	4226.9305	4238.6926	17.0000	1.2018	0.0000	1.3703	2.7620	1.0000	4.0000	9.0000	4.0000	
4245.2480	4244.8944	4249.5315	4259.2594	13.0000	1.3536	0.0000	0.6371	0.7279	1.0000	4.0000	9.0000	4.0000	
4265.7803	4265.6130	4270.2818	4280.1381	9.0000	1.1673	0.0000	0.6687	0.8563	1.0000	4.0000	9.0000	4.0000	
4287.0798	4286.3054	4292.1428	4302.5129	15.0000	1.7744	0.0000	1.8375	1.3701	1.0000	4.0000	9.0000	4.0000	
4309.5023	4309.2873	4314.0831	4325.6680	5.0000	1.2150	0.0000	0.7958	2.5849	1.0000	4.0000	9.0000	4.0000	
4332.2251	4331.8830	4336.4327	4346.3297	6.0000	1.3422	0.0000	0.5498	0.8970	1.0000	4.0000	9.0000	4.0000	
4355.0095	4352.6719	4358.3577	4368.2398	15.0000	3.3376	0.0000	1.6858	0.8821	1.0000	4.0000	9.0000	4.0000	
4376.5995	4376.5774	4381.4360	4393.0132	3.0000	1.0221	0.0000	0.8586	2.5772	1.0000	4.0000	9.0000	4.0000	
4401.2716	4399.0353	4403.7114	4414.7150	8.0000	3.2363	0.0000	0.6761	2.0035	1.0000	4.0000	9.0000	4.0000	
4423.5343	4422.9513	4427.6781	4439.0183	10.0000	1.5830	0.0000	0.7268	2.3403	1.0000	4.0000	9.0000	4.0000	
4446.4209	4445.6014	4451.1246	4462.5238	9.0000	1.8195	0.0000	1.5232	2.3992	1.0000	4.0000	9.0000	4.0000	
4470.6477	4469.3433	4474.1516	4484.2124	5.0000	2.3044	0.0000	0.8083	1.0607	1.0000	4.0000	9.0000	4.0000	
4491.8352	4491.5167	4496.1700	4509.9317	11.0000	1.3184	0.0000	0.6532	4.7618	1.0000	4.0000	9.0000	4.0000	
