print_matrix(best_design_struct.eventlist, best_design_struct.eventlist_names);
Event1 onset	Event2 onset	Event3 onset	Event4 onset	Trial type	ISI1	ISI2	ISI3	ISI4	Event1Dur	Event2Dur	Event3Dur	Event4Dur	
248.9088	248.7874	254.0824	260.5824	2.0000	1.1215	0.0000	1.2951	0.0000	1.0000	4.0000	6.5000	4.0000	
256.8529	250.9088	257.7747	264.2747	16.0000	6.9440	0.0000	2.8658	0.0000	1.0000	4.0000	6.5000	4.0000	
259.9322	258.8529	264.5621	271.0621	12.0000	2.0794	0.0000	1.7092	0.0000	1.0000	4.0000	6.5000	4.0000	
263.8214	261.9322	269.4496	275.9496	4.0000	2.8892	0.0000	3.5174	0.0000	1.0000	4.0000	6.5000	4.0000	
267.2089	265.8214	270.8575	277.3575	13.0000	2.3875	0.0000	1.0360	0.0000	1.0000	4.0000	6.5000	4.0000	
272.2898	269.2089	276.2790	282.7790	15.0000	4.0809	0.0000	3.0700	0.0000	1.0000	4.0000	6.5000	4.0000	
276.7243	274.2898	279.9768	286.4768	17.0000	3.4345	0.0000	1.6870	0.0000	1.0000	4.0000	6.5000	4.0000	
280.5873	278.7243	285.8764	292.3764	15.0000	2.8630	0.0000	3.1521	0.0000	1.0000	4.0000	6.5000	4.0000	
283.7129	282.5873	291.2219	297.7219	18.0000	2.1256	0.0000	4.6345	0.0000	1.0000	4.0000	6.5000	4.0000	
285.9481	285.7129	291.1485	297.6485	16.0000	1.2352	0.0000	1.4356	0.0000	1.0000	4.0000	6.5000	4.0000	
290.9577	287.9481	293.6568	300.1568	14.0000	4.0096	0.0000	1.7086	0.0000	1.0000	4.0000	6.5000	4.0000	
293.9676	292.9577	297.9618	304.4618	18.0000	2.0098	0.0000	1.0041	0.0000	1.0000	4.0000	6.5000	4.0000	
297.6727	295.9676	306.4657	312.9657	1.0000	2.7052	0.0000	6.4982	0.0000	1.0000	4.0000	6.5000	4.0000	
302.6393	299.6727	306.3056	312.8056	2.0000	3.9666	0.0000	2.6328	0.0000	1.0000	4.0000	6.5000	4.0000	
307.3653	304.6393	311.1367	317.6367	5.0000	3.7259	0.0000	2.4974	0.0000	1.0000	4.0000	6.5000	4.0000	
310.1577	309.3653	315.8940	322.3940	3.0000	1.7925	0.0000	2.5288	0.0000	1.0000	4.0000	6.5000	4.0000	
315.6816	312.1577	318.8807	325.3807	4.0000	4.5239	0.0000	2.7230	0.0000	1.0000	4.0000	6.5000	4.0000	
318.0987	317.6816	322.7786	329.2786	16.0000	1.4171	0.0000	1.0970	0.0000	1.0000	4.0000	6.5000	4.0000	
321.9801	320.0987	325.4607	331.9607	16.0000	2.8814	0.0000	1.3620	0.0000	1.0000	4.0000	6.5000	4.0000	
324.4295	323.9801	332.1969	338.6969	8.0000	1.4493	0.0000	4.2168	0.0000	1.0000	4.0000	6.5000	4.0000	
334.4295	326.4295	339.4295	345.9295	17.0000	9.0000	0.0000	9.0000	0.0000	1.0000	4.0000	6.5000	4.0000	
339.9354	336.4295	346.4359	352.9359	3.0000	4.5059	0.0000	6.0064	0.0000	1.0000	4.0000	6.5000	4.0000	
343.4475	341.9354	347.2423	353.7423	3.0000	2.5121	0.0000	1.3070	0.0000	1.0000	4.0000	6.5000	4.0000	
352.7091	345.4475	351.7024	358.2024	17.0000	8.2616	0.0000	2.2550	0.0000	1.0000	4.0000	6.5000	4.0000	
356.7841	354.7091	360.2599	366.7599	12.0000	3.0750	0.0000	1.5508	0.0000	1.0000	4.0000	6.5000	4.0000	
360.9552	358.7841	364.8973	371.3973	2.0000	3.1711	0.0000	2.1133	0.0000	1.0000	4.0000	6.5000	4.0000	
363.2957	362.9552	368.2523	374.7523	12.0000	1.3406	0.0000	1.2972	0.0000	1.0000	4.0000	6.5000	4.0000	
365.5438	365.2957	371.0932	377.5932	7.0000	1.2481	0.0000	1.7975	0.0000	1.0000	4.0000	6.5000	4.0000	
373.6463	367.5438	372.8704	379.3704	8.0000	7.1026	0.0000	1.3266	0.0000	1.0000	4.0000	6.5000	4.0000	
377.7652	375.6463	380.7671	387.2671	16.0000	3.1189	0.0000	1.1208	0.0000	1.0000	4.0000	6.5000	4.0000	
382.3550	379.7652	385.5703	392.0703	17.0000	3.5897	0.0000	1.8050	0.0000	1.0000	4.0000	6.5000	4.0000	
387.1310	384.3550	391.3848	397.8848	7.0000	3.7761	0.0000	3.0298	0.0000	1.0000	4.0000	6.5000	4.0000	
390.0026	389.1310	394.5322	401.0322	3.0000	1.8716	0.0000	1.4012	0.0000	1.0000	4.0000	6.5000	4.0000	
392.6274	392.0026	398.0593	404.5593	3.0000	1.6248	0.0000	2.0567	0.0000	1.0000	4.0000	6.5000	4.0000	
401.1067	394.6274	400.0741	406.5741	14.0000	7.4793	0.0000	1.4466	0.0000	1.0000	4.0000	6.5000	4.0000	
403.3148	403.1067	410.5520	417.0520	13.0000	1.2080	0.0000	3.4452	0.0000	1.0000	4.0000	6.5000	4.0000	
407.5814	405.3148	410.4762	416.9762	14.0000	3.2666	0.0000	1.1614	0.0000	1.0000	4.0000	6.5000	4.0000	
410.0413	409.5814	417.6613	424.1613	14.0000	1.4599	0.0000	4.0799	0.0000	1.0000	4.0000	6.5000	4.0000	
413.5099	412.0413	418.0047	424.5047	18.0000	2.4686	0.0000	1.9634	0.0000	1.0000	4.0000	6.5000	4.0000	
415.5388	415.5099	421.5614	428.0614	3.0000	1.0289	0.0000	2.0515	0.0000	1.0000	4.0000	6.5000	4.0000	
418.4513	417.5388	423.9220	430.4220	14.0000	1.9124	0.0000	2.3832	0.0000	1.0000	4.0000	6.5000	4.0000	
422.5032	420.4513	426.6081	433.1081	12.0000	3.0519	0.0000	2.1569	0.0000	1.0000	4.0000	6.5000	4.0000	
425.9559	424.5032	429.6831	436.1831	7.0000	2.4527	0.0000	1.1799	0.0000	1.0000	4.0000	6.5000	4.0000	
428.3248	427.9559	435.6466	442.1466	14.0000	1.3689	0.0000	3.6907	0.0000	1.0000	4.0000	6.5000	4.0000	
433.1589	430.3248	435.5530	442.0530	4.0000	3.8341	0.0000	1.2282	0.0000	1.0000	4.0000	6.5000	4.0000	
436.7407	435.1589	444.3646	450.8646	4.0000	2.5818	0.0000	5.2057	0.0000	1.0000	4.0000	6.5000	4.0000	
440.8157	438.7407	443.9499	450.4499	6.0000	3.0750	0.0000	1.2092	0.0000	1.0000	4.0000	6.5000	4.0000	
445.5073	442.8157	448.4580	454.9580	10.0000	3.6916	0.0000	1.6424	0.0000	1.0000	4.0000	6.5000	4.0000	
447.7088	447.5073	453.8164	460.3164	7.0000	1.2015	0.0000	2.3091	0.0000	1.0000	4.0000	6.5000	4.0000	
449.8649	449.7088	455.7852	462.2852	12.0000	1.1561	0.0000	2.0763	0.0000	1.0000	4.0000	6.5000	4.0000	
452.8261	451.8649	457.1646	463.6646	3.0000	1.9613	0.0000	1.2997	0.0000	1.0000	4.0000	6.5000	4.0000	
456.4736	454.8261	460.9789	467.4789	17.0000	2.6474	0.0000	2.1528	0.0000	1.0000	4.0000	6.5000	4.0000	
462.4710	458.4736	463.6689	470.1689	1.0000	4.9974	0.0000	1.1953	0.0000	1.0000	4.0000	6.5000	4.0000	
470.0756	464.4710	469.8578	476.3578	11.0000	6.6046	0.0000	1.3868	0.0000	1.0000	4.0000	6.5000	4.0000	
475.8660	472.0756	479.0915	485.5915	1.0000	4.7904	0.0000	3.0159	0.0000	1.0000	4.0000	6.5000	4.0000	
478.1886	477.8660	482.9102	489.4102	6.0000	1.3226	0.0000	1.0442	0.0000	1.0000	4.0000	6.5000	4.0000	
483.2737	480.1886	485.5295	492.0295	13.0000	4.0851	0.0000	1.3410	0.0000	1.0000	4.0000	6.5000	4.0000	
492.6908	485.2737	491.6598	498.1598	9.0000	8.4172	0.0000	2.3861	0.0000	1.0000	4.0000	6.5000	4.0000	
495.1921	494.6908	502.0944	508.5944	16.0000	1.5012	0.0000	3.4035	0.0000	1.0000	4.0000	6.5000	4.0000	
505.1921	497.1921	503.7856	510.2856	15.0000	9.0000	0.0000	2.5936	0.0000	1.0000	4.0000	6.5000	4.0000	
508.3602	507.1921	513.2925	519.7925	11.0000	2.1681	0.0000	2.1004	0.0000	1.0000	4.0000	6.5000	4.0000	
514.5664	510.3602	517.8889	524.3889	15.0000	5.2062	0.0000	3.5287	0.0000	1.0000	4.0000	6.5000	4.0000	
516.6003	516.5664	522.6834	529.1834	14.0000	1.0339	0.0000	2.1170	0.0000	1.0000	4.0000	6.5000	4.0000	
519.2922	518.6003	523.8188	530.3188	5.0000	1.6919	0.0000	1.2185	0.0000	1.0000	4.0000	6.5000	4.0000	
521.3262	521.2922	534.2922	540.7922	1.0000	1.0339	0.0000	9.0000	0.0000	1.0000	4.0000	6.5000	4.0000	
523.7317	523.3262	533.4807	539.9807	14.0000	1.4055	0.0000	6.1545	0.0000	1.0000	4.0000	6.5000	4.0000	
527.8595	525.7317	532.4612	538.9612	15.0000	3.1277	0.0000	2.7295	0.0000	1.0000	4.0000	6.5000	4.0000	
531.2052	529.8595	535.9531	542.4531	15.0000	2.3457	0.0000	2.0936	0.0000	1.0000	4.0000	6.5000	4.0000	
533.7374	533.2052	539.4603	545.9603	18.0000	1.5322	0.0000	2.2551	0.0000	1.0000	4.0000	6.5000	4.0000	
536.8599	535.7374	541.8178	548.3178	10.0000	2.1225	0.0000	2.0804	0.0000	1.0000	4.0000	6.5000	4.0000	
544.3055	538.8599	547.1202	553.6202	1.0000	6.4456	0.0000	4.2603	0.0000	1.0000	4.0000	6.5000	4.0000	
547.1772	546.3055	552.9097	559.4097	5.0000	1.8716	0.0000	2.6042	0.0000	1.0000	4.0000	6.5000	4.0000	
549.5214	549.1772	554.7848	561.2848	16.0000	1.3442	0.0000	1.6077	0.0000	1.0000	4.0000	6.5000	4.0000	
552.1045	551.5214	557.9447	564.4447	10.0000	1.5831	0.0000	2.4233	0.0000	1.0000	4.0000	6.5000	4.0000	
554.3223	554.1045	559.9193	566.4193	2.0000	1.2178	0.0000	1.8149	0.0000	1.0000	4.0000	6.5000	4.0000	
556.7155	556.3223	561.5168	568.0168	2.0000	1.3933	0.0000	1.1945	0.0000	1.0000	4.0000	6.5000	4.0000	
559.3159	558.7155	564.1862	570.6862	6.0000	1.6003	0.0000	1.4707	0.0000	1.0000	4.0000	6.5000	4.0000	
561.8576	561.3159	566.7244	573.2244	1.0000	1.5418	0.0000	1.4086	0.0000	1.0000	4.0000	6.5000	4.0000	
565.8647	563.8576	570.3125	576.8125	13.0000	3.0071	0.0000	2.4549	0.0000	1.0000	4.0000	6.5000	4.0000	
568.5503	567.8647	576.9048	583.4048	6.0000	1.6856	0.0000	5.0401	0.0000	1.0000	4.0000	6.5000	4.0000	
571.2423	570.5503	576.2992	582.7992	17.0000	1.6919	0.0000	1.7488	0.0000	1.0000	4.0000	6.5000	4.0000	
579.3788	573.2423	578.4515	584.9515	8.0000	7.1366	0.0000	1.2092	0.0000	1.0000	4.0000	6.5000	4.0000	
582.1830	581.3788	587.8627	594.3627	18.0000	1.8041	0.0000	2.4838	0.0000	1.0000	4.0000	6.5000	4.0000	
584.4809	584.1830	590.6590	597.1590	9.0000	1.2979	0.0000	2.4761	0.0000	1.0000	4.0000	6.5000	4.0000	
588.8201	586.4809	591.5406	598.0406	8.0000	3.3392	0.0000	1.0597	0.0000	1.0000	4.0000	6.5000	4.0000	
593.6535	590.8201	596.7044	603.2044	3.0000	3.8334	0.0000	1.8843	0.0000	1.0000	4.0000	6.5000	4.0000	
603.4761	595.6535	601.4345	607.9345	11.0000	8.8226	0.0000	1.7810	0.0000	1.0000	4.0000	6.5000	4.0000	
606.2225	605.4761	611.1909	617.6909	11.0000	1.7464	0.0000	1.7148	0.0000	1.0000	4.0000	6.5000	4.0000	
608.7950	608.2225	614.1068	620.6068	14.0000	1.5726	0.0000	1.8843	0.0000	1.0000	4.0000	6.5000	4.0000	
611.1496	610.7950	615.9480	622.4480	9.0000	1.3545	0.0000	1.1529	0.0000	1.0000	4.0000	6.5000	4.0000	
615.3028	613.1496	618.5722	625.0722	9.0000	3.1532	0.0000	1.4226	0.0000	1.0000	4.0000	6.5000	4.0000	
618.7179	617.3028	625.6278	632.1278	2.0000	2.4151	0.0000	4.3251	0.0000	1.0000	4.0000	6.5000	4.0000	
624.9316	620.7179	626.4633	632.9633	13.0000	5.2137	0.0000	1.7454	0.0000	1.0000	4.0000	6.5000	4.0000	
628.3191	626.9316	632.6000	639.1000	14.0000	2.3875	0.0000	1.6684	0.0000	1.0000	4.0000	6.5000	4.0000	
631.3173	630.3191	636.4543	642.9543	7.0000	1.9982	0.0000	2.1352	0.0000	1.0000	4.0000	6.5000	4.0000	
636.0933	633.3173	643.0352	649.5352	13.0000	3.7761	0.0000	5.7179	0.0000	1.0000	4.0000	6.5000	4.0000	
638.4002	638.0933	643.8668	650.3668	5.0000	1.3069	0.0000	1.7734	0.0000	1.0000	4.0000	6.5000	4.0000	
641.3021	640.4002	645.4720	651.9720	10.0000	1.9019	0.0000	1.0717	0.0000	1.0000	4.0000	6.5000	4.0000	
643.6566	643.3021	649.0317	655.5317	11.0000	1.3545	0.0000	1.7297	0.0000	1.0000	4.0000	6.5000	4.0000	
646.1614	645.6566	652.2914	658.7914	2.0000	1.5048	0.0000	2.6348	0.0000	1.0000	4.0000	6.5000	4.0000	
648.2740	648.1614	655.2298	661.7298	5.0000	1.1126	0.0000	3.0684	0.0000	1.0000	4.0000	6.5000	4.0000	
650.3650	650.2740	656.4309	662.9309	10.0000	1.0910	0.0000	2.1569	0.0000	1.0000	4.0000	6.5000	4.0000	
652.3939	652.3650	658.0232	664.5232	17.0000	1.0289	0.0000	1.6582	0.0000	1.0000	4.0000	6.5000	4.0000	
662.3939	654.3939	659.7559	666.2559	10.0000	9.0000	0.0000	1.3619	0.0000	1.0000	4.0000	6.5000	4.0000	
665.9562	664.3939	670.7292	677.2292	9.0000	2.5623	0.0000	2.3353	0.0000	1.0000	4.0000	6.5000	4.0000	
667.9802	667.9562	674.2176	680.7176	7.0000	1.0240	0.0000	2.2614	0.0000	1.0000	4.0000	6.5000	4.0000	
677.8029	669.9802	676.4032	682.9032	17.0000	8.8226	0.0000	2.4230	0.0000	1.0000	4.0000	6.5000	4.0000	
680.2932	679.8029	685.1649	691.6649	12.0000	1.4904	0.0000	1.3620	0.0000	1.0000	4.0000	6.5000	4.0000	
685.7790	682.2932	689.1548	695.6548	8.0000	4.4857	0.0000	2.8615	0.0000	1.0000	4.0000	6.5000	4.0000	
688.3364	687.7790	695.9906	702.4906	7.0000	1.5574	0.0000	4.2116	0.0000	1.0000	4.0000	6.5000	4.0000	
690.6282	690.3364	697.5510	704.0510	2.0000	1.2918	0.0000	3.2146	0.0000	1.0000	4.0000	6.5000	4.0000	
693.0345	692.6282	698.2477	704.7477	1.0000	1.4063	0.0000	1.6195	0.0000	1.0000	4.0000	6.5000	4.0000	
695.5713	695.0345	701.2009	707.7009	4.0000	1.5368	0.0000	2.1664	0.0000	1.0000	4.0000	6.5000	4.0000	
698.5933	697.5713	705.0536	711.5536	11.0000	2.0221	0.0000	3.4824	0.0000	1.0000	4.0000	6.5000	4.0000	
701.2904	700.5933	705.8930	712.3930	8.0000	1.6970	0.0000	1.2997	0.0000	1.0000	4.0000	6.5000	4.0000	
704.0038	703.2904	713.9188	720.4188	14.0000	1.7135	0.0000	6.6284	0.0000	1.0000	4.0000	6.5000	4.0000	
711.6783	706.0038	711.1890	717.6890	9.0000	6.6744	0.0000	1.1852	0.0000	1.0000	4.0000	6.5000	4.0000	
716.1370	713.6783	722.0952	728.5952	12.0000	3.4588	0.0000	4.4169	0.0000	1.0000	4.0000	6.5000	4.0000	
718.7993	718.1370	724.5846	731.0846	16.0000	1.6622	0.0000	2.4476	0.0000	1.0000	4.0000	6.5000	4.0000	
722.2357	720.7993	727.5310	734.0310	13.0000	2.4365	0.0000	2.7318	0.0000	1.0000	4.0000	6.5000	4.0000	
724.4305	724.2357	732.5704	739.0704	3.0000	1.1948	0.0000	4.3347	0.0000	1.0000	4.0000	6.5000	4.0000	
727.0374	726.4305	733.3465	739.8465	4.0000	1.6069	0.0000	2.9160	0.0000	1.0000	4.0000	6.5000	4.0000	
729.7340	729.0374	741.4466	747.9466	3.0000	1.6965	0.0000	8.4092	0.0000	1.0000	4.0000	6.5000	4.0000	
732.6358	731.7340	738.7121	745.2121	8.0000	1.9019	0.0000	2.9781	0.0000	1.0000	4.0000	6.5000	4.0000	
737.2113	734.6358	740.1929	746.6929	17.0000	3.5755	0.0000	1.5571	0.0000	1.0000	4.0000	6.5000	4.0000	
745.0584	739.2113	744.8972	751.3972	3.0000	6.8470	0.0000	1.6859	0.0000	1.0000	4.0000	6.5000	4.0000	
748.1155	747.0584	752.4750	758.9750	2.0000	2.0571	0.0000	1.4166	0.0000	1.0000	4.0000	6.5000	4.0000	
750.6357	750.1155	756.3345	762.8345	2.0000	1.5202	0.0000	2.2190	0.0000	1.0000	4.0000	6.5000	4.0000	
754.2693	752.6357	762.2204	768.7204	11.0000	2.6336	0.0000	5.5847	0.0000	1.0000	4.0000	6.5000	4.0000	
757.5837	756.2693	765.6633	772.1633	4.0000	2.3144	0.0000	5.3940	0.0000	1.0000	4.0000	6.5000	4.0000	
760.1738	759.5837	764.5945	771.0945	6.0000	1.5901	0.0000	1.0109	0.0000	1.0000	4.0000	6.5000	4.0000	
762.6256	762.1738	768.6749	775.1749	9.0000	1.4518	0.0000	2.5012	0.0000	1.0000	4.0000	6.5000	4.0000	
764.8336	764.6256	770.7128	777.2128	12.0000	1.2080	0.0000	2.0872	0.0000	1.0000	4.0000	6.5000	4.0000	
768.4369	766.8336	772.7785	779.2785	16.0000	2.6033	0.0000	1.9448	0.0000	1.0000	4.0000	6.5000	4.0000	
771.6798	770.4369	775.6184	782.1184	11.0000	2.2429	0.0000	1.1815	0.0000	1.0000	4.0000	6.5000	4.0000	
775.8184	773.6798	781.1960	787.6960	1.0000	3.1386	0.0000	3.5162	0.0000	1.0000	4.0000	6.5000	4.0000	
