print_matrix(best_design_struct_under_idealLength.eventlist, best_design_struct_under_idealLength.eventlist_names);
Event1 onset	Event2 onset	Event3 onset	Event4 onset	Trial type	ISI1	ISI2	ISI3	ISI4	Event1Dur	Event2Dur	Event3Dur	Event4Dur	
144.8149	144.1380	149.1834	155.6834	4.0000	1.6769	0.0000	1.0454	0.0000	1.0000	4.0000	6.5000	4.0000	
147.1390	146.8149	151.3778	157.8778	7.0000	1.3241	0.0000	0.5629	0.0000	1.0000	4.0000	6.5000	4.0000	
149.6260	149.1390	153.6825	160.1825	1.0000	1.4870	0.0000	0.5435	0.0000	1.0000	4.0000	6.5000	4.0000	
154.7218	151.6260	156.2822	162.7822	10.0000	4.0957	0.0000	0.6562	0.0000	1.0000	4.0000	6.5000	4.0000	
158.2082	156.7218	161.6494	168.1494	18.0000	2.4864	0.0000	0.9276	0.0000	1.0000	4.0000	6.5000	4.0000	
161.6161	160.2082	165.7552	172.2552	3.0000	2.4079	0.0000	1.5470	0.0000	1.0000	4.0000	6.5000	4.0000	
164.0347	163.6161	168.3878	174.8878	9.0000	1.4186	0.0000	0.7717	0.0000	1.0000	4.0000	6.5000	4.0000	
166.2976	166.0347	172.0864	178.5864	1.0000	1.2629	0.0000	2.0518	0.0000	1.0000	4.0000	6.5000	4.0000	
169.2946	168.2976	172.9926	179.4926	18.0000	1.9970	0.0000	0.6950	0.0000	1.0000	4.0000	6.5000	4.0000	
171.6613	171.2946	175.9833	182.4833	12.0000	1.3667	0.0000	0.6887	0.0000	1.0000	4.0000	6.5000	4.0000	
174.3511	173.6613	178.2873	184.7873	1.0000	1.6898	0.0000	0.6260	0.0000	1.0000	4.0000	6.5000	4.0000	
176.8811	176.3511	180.9096	187.4096	10.0000	1.5300	0.0000	0.5586	0.0000	1.0000	4.0000	6.5000	4.0000	
180.0295	178.8811	183.3856	189.8856	17.0000	2.1484	0.0000	0.5045	0.0000	1.0000	4.0000	6.5000	4.0000	
182.3537	182.0295	186.6892	193.1892	12.0000	1.3241	0.0000	0.6597	0.0000	1.0000	4.0000	6.5000	4.0000	
186.1780	184.3537	189.0006	195.5006	16.0000	2.8244	0.0000	0.6469	0.0000	1.0000	4.0000	6.5000	4.0000	
188.6194	188.1780	192.9269	199.4269	11.0000	1.4414	0.0000	0.7489	0.0000	1.0000	4.0000	6.5000	4.0000	
190.9219	190.6194	196.1775	202.6775	15.0000	1.3025	0.0000	1.5581	0.0000	1.0000	4.0000	6.5000	4.0000	
193.1945	192.9219	197.4907	203.9907	2.0000	1.2726	0.0000	0.5687	0.0000	1.0000	4.0000	6.5000	4.0000	
195.6794	195.1945	200.2072	206.7072	3.0000	1.4849	0.0000	1.0127	0.0000	1.0000	4.0000	6.5000	4.0000	
198.6394	197.6794	202.3397	208.8397	2.0000	1.9600	0.0000	0.6603	0.0000	1.0000	4.0000	6.5000	4.0000	
204.6394	200.6394	205.7706	212.2706	8.0000	5.0000	0.0000	1.1312	0.0000	1.0000	4.0000	6.5000	4.0000	
207.1586	206.6394	211.1924	217.6924	4.0000	1.5192	0.0000	0.5530	0.0000	1.0000	4.0000	6.5000	4.0000	
209.4828	209.1586	214.9982	221.4982	13.0000	1.3241	0.0000	1.8396	0.0000	1.0000	4.0000	6.5000	4.0000	
214.0129	211.4828	216.5856	223.0856	10.0000	3.5301	0.0000	1.1029	0.0000	1.0000	4.0000	6.5000	4.0000	
216.6032	216.0129	220.6466	227.1466	11.0000	1.5902	0.0000	0.6336	0.0000	1.0000	4.0000	6.5000	4.0000	
218.9716	218.6032	224.4967	230.9967	16.0000	1.3684	0.0000	1.8935	0.0000	1.0000	4.0000	6.5000	4.0000	
221.3123	220.9716	226.4001	232.9001	2.0000	1.3407	0.0000	1.4285	0.0000	1.0000	4.0000	6.5000	4.0000	
224.3168	223.3123	227.8978	234.3978	1.0000	2.0046	0.0000	0.5855	0.0000	1.0000	4.0000	6.5000	4.0000	
229.7266	226.3168	230.9111	237.4111	9.0000	4.4098	0.0000	0.5942	0.0000	1.0000	4.0000	6.5000	4.0000	
232.3233	231.7266	237.2858	243.7858	14.0000	1.5967	0.0000	1.5592	0.0000	1.0000	4.0000	6.5000	4.0000	
234.8672	234.3233	239.3315	245.8315	10.0000	1.5439	0.0000	1.0082	0.0000	1.0000	4.0000	6.5000	4.0000	
237.3099	236.8672	241.9186	248.4186	17.0000	1.4427	0.0000	1.0514	0.0000	1.0000	4.0000	6.5000	4.0000	
240.2082	239.3099	243.9630	250.4630	1.0000	1.8982	0.0000	0.6531	0.0000	1.0000	4.0000	6.5000	4.0000	
242.5440	242.2082	247.6545	254.1545	7.0000	1.3359	0.0000	1.4464	0.0000	1.0000	4.0000	6.5000	4.0000	
244.7771	244.5440	249.5767	256.0767	10.0000	1.2331	0.0000	1.0327	0.0000	1.0000	4.0000	6.5000	4.0000	
247.3498	246.7771	251.2820	257.7820	4.0000	1.5727	0.0000	0.5050	0.0000	1.0000	4.0000	6.5000	4.0000	
249.7413	249.3498	254.5308	261.0308	12.0000	1.3916	0.0000	1.1811	0.0000	1.0000	4.0000	6.5000	4.0000	
252.0260	251.7413	257.0328	263.5328	16.0000	1.2846	0.0000	1.2915	0.0000	1.0000	4.0000	6.5000	4.0000	
254.7493	254.0260	258.5354	265.0354	2.0000	1.7233	0.0000	0.5095	0.0000	1.0000	4.0000	6.5000	4.0000	
258.4847	256.7493	261.2772	267.7772	6.0000	2.7354	0.0000	0.5279	0.0000	1.0000	4.0000	6.5000	4.0000	
260.6741	260.4847	265.4806	271.9806	17.0000	1.1894	0.0000	0.9959	0.0000	1.0000	4.0000	6.5000	4.0000	
266.1824	262.6741	267.6502	274.1502	5.0000	4.5083	0.0000	0.9762	0.0000	1.0000	4.0000	6.5000	4.0000	
268.2632	268.1824	272.7332	279.2332	4.0000	1.0808	0.0000	0.5508	0.0000	1.0000	4.0000	6.5000	4.0000	
270.4037	270.2632	275.2884	281.7884	5.0000	1.1405	0.0000	1.0252	0.0000	1.0000	4.0000	6.5000	4.0000	
274.4571	272.4037	277.6520	284.1520	11.0000	3.0534	0.0000	1.2483	0.0000	1.0000	4.0000	6.5000	4.0000	
279.9648	276.4571	281.0936	287.5936	16.0000	4.5077	0.0000	0.6365	0.0000	1.0000	4.0000	6.5000	4.0000	
282.4770	281.9648	287.1698	293.6698	12.0000	1.5122	0.0000	1.2050	0.0000	1.0000	4.0000	6.5000	4.0000	
284.8956	284.4770	289.4338	295.9338	18.0000	1.4186	0.0000	0.9568	0.0000	1.0000	4.0000	6.5000	4.0000	
287.2518	286.8956	291.6039	298.1039	7.0000	1.3562	0.0000	0.7083	0.0000	1.0000	4.0000	6.5000	4.0000	
290.0039	289.2518	293.9192	300.4192	5.0000	1.7521	0.0000	0.6674	0.0000	1.0000	4.0000	6.5000	4.0000	
292.5408	292.0039	298.0890	304.5890	16.0000	1.5369	0.0000	2.0851	0.0000	1.0000	4.0000	6.5000	4.0000	
294.5508	294.5408	299.9518	306.4518	16.0000	1.0099	0.0000	1.4109	0.0000	1.0000	4.0000	6.5000	4.0000	
297.0940	296.5508	301.7188	308.2188	2.0000	1.5432	0.0000	1.1681	0.0000	1.0000	4.0000	6.5000	4.0000	
299.4273	299.0940	303.8986	310.3986	6.0000	1.3333	0.0000	0.8046	0.0000	1.0000	4.0000	6.5000	4.0000	
301.5183	301.4273	306.2854	312.7854	14.0000	1.0911	0.0000	0.8581	0.0000	1.0000	4.0000	6.5000	4.0000	
304.0235	303.5183	308.3093	314.8093	7.0000	1.5051	0.0000	0.7910	0.0000	1.0000	4.0000	6.5000	4.0000	
307.3879	306.0235	311.0360	317.5360	12.0000	2.3644	0.0000	1.0125	0.0000	1.0000	4.0000	6.5000	4.0000	
310.3876	309.3879	314.0680	320.5680	11.0000	1.9997	0.0000	0.6801	0.0000	1.0000	4.0000	6.5000	4.0000	
312.5493	312.3876	317.3069	323.8069	16.0000	1.1616	0.0000	0.9193	0.0000	1.0000	4.0000	6.5000	4.0000	
314.8463	314.5493	320.0289	326.5289	15.0000	1.2970	0.0000	1.4796	0.0000	1.0000	4.0000	6.5000	4.0000	
317.7251	316.8463	321.4566	327.9566	10.0000	1.8788	0.0000	0.6103	0.0000	1.0000	4.0000	6.5000	4.0000	
319.8778	319.7251	325.4723	331.9723	3.0000	1.1526	0.0000	1.7472	0.0000	1.0000	4.0000	6.5000	4.0000	
323.5857	321.8778	327.9295	334.4295	6.0000	2.7080	0.0000	2.0518	0.0000	1.0000	4.0000	6.5000	4.0000	
326.2161	325.5857	330.2347	336.7347	3.0000	1.6304	0.0000	0.6489	0.0000	1.0000	4.0000	6.5000	4.0000	
329.2990	328.2161	332.7423	339.2423	2.0000	2.0828	0.0000	0.5262	0.0000	1.0000	4.0000	6.5000	4.0000	
332.5186	331.2990	335.8146	342.3146	6.0000	2.2197	0.0000	0.5157	0.0000	1.0000	4.0000	6.5000	4.0000	
338.5186	334.5186	339.9379	346.4379	15.0000	5.0000	0.0000	1.4192	0.0000	1.0000	4.0000	6.5000	4.0000	
342.7987	340.5186	345.6086	352.1086	2.0000	3.2800	0.0000	1.0900	0.0000	1.0000	4.0000	6.5000	4.0000	
345.1654	344.7987	351.1293	357.6293	14.0000	1.3667	0.0000	2.3306	0.0000	1.0000	4.0000	6.5000	4.0000	
347.3236	347.1654	352.6763	359.1763	15.0000	1.1582	0.0000	1.5109	0.0000	1.0000	4.0000	6.5000	4.0000	
349.9496	349.3236	355.3020	361.8020	17.0000	1.6260	0.0000	1.9783	0.0000	1.0000	4.0000	6.5000	4.0000	
351.9716	351.9496	356.5977	363.0977	17.0000	1.0220	0.0000	0.6481	0.0000	1.0000	4.0000	6.5000	4.0000	
355.7960	353.9716	360.0918	366.5918	2.0000	2.8244	0.0000	2.1201	0.0000	1.0000	4.0000	6.5000	4.0000	
360.5797	357.7960	363.9307	370.4307	3.0000	3.7838	0.0000	2.1348	0.0000	1.0000	4.0000	6.5000	4.0000	
363.3786	362.5797	368.1895	374.6895	1.0000	1.7988	0.0000	1.6097	0.0000	1.0000	4.0000	6.5000	4.0000	
366.9328	365.3786	370.4384	376.9384	14.0000	2.5542	0.0000	1.0598	0.0000	1.0000	4.0000	6.5000	4.0000	
369.2474	368.9328	373.4420	379.9420	10.0000	1.3146	0.0000	0.5092	0.0000	1.0000	4.0000	6.5000	4.0000	
374.3554	371.2474	375.9107	382.4107	14.0000	4.1080	0.0000	0.6633	0.0000	1.0000	4.0000	6.5000	4.0000	
376.3708	376.3554	382.4135	388.9135	13.0000	1.0154	0.0000	2.0581	0.0000	1.0000	4.0000	6.5000	4.0000	
378.6315	378.3708	383.3776	389.8776	12.0000	1.2607	0.0000	1.0068	0.0000	1.0000	4.0000	6.5000	4.0000	
382.0773	380.6315	385.4390	391.9390	10.0000	2.4458	0.0000	0.8075	0.0000	1.0000	4.0000	6.5000	4.0000	
385.0735	384.0773	388.7351	395.2351	6.0000	1.9961	0.0000	0.6578	0.0000	1.0000	4.0000	6.5000	4.0000	
388.6908	387.0735	391.8583	398.3583	7.0000	2.6173	0.0000	0.7849	0.0000	1.0000	4.0000	6.5000	4.0000	
391.1171	390.6908	395.8692	402.3692	18.0000	1.4263	0.0000	1.1784	0.0000	1.0000	4.0000	6.5000	4.0000	
396.6254	393.1171	397.7644	404.2644	18.0000	4.5083	0.0000	0.6473	0.0000	1.0000	4.0000	6.5000	4.0000	
398.6773	398.6254	403.1738	409.6738	4.0000	1.0519	0.0000	0.5484	0.0000	1.0000	4.0000	6.5000	4.0000	
401.2212	400.6773	405.4958	411.9958	16.0000	1.5439	0.0000	0.8185	0.0000	1.0000	4.0000	6.5000	4.0000	
404.1011	403.2212	407.8906	414.3906	13.0000	1.8799	0.0000	0.6694	0.0000	1.0000	4.0000	6.5000	4.0000	
406.5540	406.1011	410.9139	417.4139	8.0000	1.4528	0.0000	0.8128	0.0000	1.0000	4.0000	6.5000	4.0000	
408.6565	408.5540	413.3340	419.8340	7.0000	1.1025	0.0000	0.7801	0.0000	1.0000	4.0000	6.5000	4.0000	
410.6910	410.6565	415.7566	422.2566	5.0000	1.0345	0.0000	1.1001	0.0000	1.0000	4.0000	6.5000	4.0000	
414.7104	412.6910	417.5259	424.0259	4.0000	3.0193	0.0000	0.8349	0.0000	1.0000	4.0000	6.5000	4.0000	
417.5020	416.7104	422.1296	428.6296	7.0000	1.7916	0.0000	1.4192	0.0000	1.0000	4.0000	6.5000	4.0000	
419.9783	419.5020	424.1196	430.6196	17.0000	1.4763	0.0000	0.6176	0.0000	1.0000	4.0000	6.5000	4.0000	
422.5276	421.9783	426.6256	433.1256	13.0000	1.5494	0.0000	0.6473	0.0000	1.0000	4.0000	6.5000	4.0000	
425.4541	424.5276	429.2336	435.7336	10.0000	1.9265	0.0000	0.7059	0.0000	1.0000	4.0000	6.5000	4.0000	
428.2063	427.4541	432.4401	438.9401	17.0000	1.7521	0.0000	0.9860	0.0000	1.0000	4.0000	6.5000	4.0000	
430.7727	430.2063	435.0031	441.5031	7.0000	1.5665	0.0000	0.7969	0.0000	1.0000	4.0000	6.5000	4.0000	
433.8276	432.7727	438.0365	444.5365	12.0000	2.0549	0.0000	1.2637	0.0000	1.0000	4.0000	6.5000	4.0000	
437.4299	435.8276	440.5540	447.0540	6.0000	2.6023	0.0000	0.7264	0.0000	1.0000	4.0000	6.5000	4.0000	
439.6506	439.4299	443.9696	450.4696	1.0000	1.2207	0.0000	0.5397	0.0000	1.0000	4.0000	6.5000	4.0000	
442.8056	441.6506	447.3124	453.8124	12.0000	2.1550	0.0000	1.6618	0.0000	1.0000	4.0000	6.5000	4.0000	
446.6247	444.8056	449.3336	455.8336	8.0000	2.8191	0.0000	0.5280	0.0000	1.0000	4.0000	6.5000	4.0000	
449.5121	448.6247	453.5550	460.0550	12.0000	1.8874	0.0000	0.9303	0.0000	1.0000	4.0000	6.5000	4.0000	
452.2863	451.5121	456.4686	462.9686	13.0000	1.7742	0.0000	0.9565	0.0000	1.0000	4.0000	6.5000	4.0000	
454.8237	454.2863	458.8395	465.3395	18.0000	1.5374	0.0000	0.5532	0.0000	1.0000	4.0000	6.5000	4.0000	
457.1968	456.8237	462.4536	468.9536	15.0000	1.3731	0.0000	1.6299	0.0000	1.0000	4.0000	6.5000	4.0000	
461.9560	459.1968	463.7294	470.2294	12.0000	3.7593	0.0000	0.5326	0.0000	1.0000	4.0000	6.5000	4.0000	
464.0772	463.9560	468.5037	475.0037	17.0000	1.1212	0.0000	0.5477	0.0000	1.0000	4.0000	6.5000	4.0000	
467.8633	466.0772	471.1242	477.6242	9.0000	2.7860	0.0000	1.0470	0.0000	1.0000	4.0000	6.5000	4.0000	
469.9412	469.8633	474.6257	481.1257	8.0000	1.0779	0.0000	0.7624	0.0000	1.0000	4.0000	6.5000	4.0000	
472.0473	471.9412	477.8347	484.3347	13.0000	1.1061	0.0000	1.8935	0.0000	1.0000	4.0000	6.5000	4.0000	
474.7244	474.0473	478.5513	485.0513	1.0000	1.6772	0.0000	0.5040	0.0000	1.0000	4.0000	6.5000	4.0000	
477.2122	476.7244	485.1036	491.6036	2.0000	1.4877	0.0000	4.3791	0.0000	1.0000	4.0000	6.5000	4.0000	
479.9643	479.2122	485.0585	491.5585	8.0000	1.7521	0.0000	1.8463	0.0000	1.0000	4.0000	6.5000	4.0000	
482.0342	481.9643	486.6943	493.1943	3.0000	1.0699	0.0000	0.7300	0.0000	1.0000	4.0000	6.5000	4.0000	
484.3713	484.0342	488.9006	495.4006	16.0000	1.3371	0.0000	0.8664	0.0000	1.0000	4.0000	6.5000	4.0000	
486.4025	486.3713	491.3722	497.8722	3.0000	1.0312	0.0000	1.0009	0.0000	1.0000	4.0000	6.5000	4.0000	
490.3602	488.4025	492.9624	499.4624	8.0000	2.9578	0.0000	0.5599	0.0000	1.0000	4.0000	6.5000	4.0000	
492.5308	492.3602	496.9593	503.4593	12.0000	1.1705	0.0000	0.5991	0.0000	1.0000	4.0000	6.5000	4.0000	
494.8316	494.5308	499.1163	505.6163	12.0000	1.3008	0.0000	0.5855	0.0000	1.0000	4.0000	6.5000	4.0000	
496.8322	496.8316	502.4934	508.9934	8.0000	1.0006	0.0000	1.6618	0.0000	1.0000	4.0000	6.5000	4.0000	
502.3502	498.8322	504.1392	510.6392	10.0000	4.5180	0.0000	1.3070	0.0000	1.0000	4.0000	6.5000	4.0000	
506.7044	504.3502	509.0032	515.5032	3.0000	3.3542	0.0000	0.6531	0.0000	1.0000	4.0000	6.5000	4.0000	
509.0586	508.7044	513.9205	520.4205	6.0000	1.3542	0.0000	1.2161	0.0000	1.0000	4.0000	6.5000	4.0000	
512.7726	511.0586	516.9050	523.4050	5.0000	2.7140	0.0000	1.8463	0.0000	1.0000	4.0000	6.5000	4.0000	
516.1593	514.7726	519.3542	525.8542	10.0000	2.3867	0.0000	0.5816	0.0000	1.0000	4.0000	6.5000	4.0000	
522.1593	518.1593	523.1589	529.6589	17.0000	5.0000	0.0000	0.9995	0.0000	1.0000	4.0000	6.5000	4.0000	
524.4601	524.1593	529.5507	536.0507	17.0000	1.3008	0.0000	1.3914	0.0000	1.0000	4.0000	6.5000	4.0000	
527.9818	526.4601	531.3074	537.8074	1.0000	2.5217	0.0000	0.8473	0.0000	1.0000	4.0000	6.5000	4.0000	
530.4679	529.9818	534.7786	541.2786	16.0000	1.4862	0.0000	0.7969	0.0000	1.0000	4.0000	6.5000	4.0000	
532.8963	532.4679	539.4183	545.9183	3.0000	1.4284	0.0000	2.9503	0.0000	1.0000	4.0000	6.5000	4.0000	
536.9102	534.8963	539.6684	546.1684	4.0000	3.0138	0.0000	0.7721	0.0000	1.0000	4.0000	6.5000	4.0000	
541.0002	538.9102	543.9195	550.4195	6.0000	3.0901	0.0000	1.0093	0.0000	1.0000	4.0000	6.5000	4.0000	
543.8045	543.0002	548.0514	554.5514	8.0000	1.8043	0.0000	1.0512	0.0000	1.0000	4.0000	6.5000	4.0000	
546.1006	545.8045	550.9640	557.4640	13.0000	1.2961	0.0000	1.1595	0.0000	1.0000	4.0000	6.5000	4.0000	
549.0137	548.1006	553.9589	560.4589	8.0000	1.9131	0.0000	1.8583	0.0000	1.0000	4.0000	6.5000	4.0000	
551.2584	551.0137	555.8127	562.3127	17.0000	1.2446	0.0000	0.7990	0.0000	1.0000	4.0000	6.5000	4.0000	
554.3700	553.2584	558.3825	564.8825	14.0000	2.1116	0.0000	1.1241	0.0000	1.0000	4.0000	6.5000	4.0000	
556.6896	556.3700	560.8879	567.3879	11.0000	1.3196	0.0000	0.5179	0.0000	1.0000	4.0000	6.5000	4.0000	
558.9265	558.6896	563.3370	569.8370	10.0000	1.2369	0.0000	0.6473	0.0000	1.0000	4.0000	6.5000	4.0000	
561.0358	560.9265	565.7742	572.2742	3.0000	1.1093	0.0000	0.8478	0.0000	1.0000	4.0000	6.5000	4.0000	
563.1900	563.0358	567.5761	574.0761	3.0000	1.1542	0.0000	0.5404	0.0000	1.0000	4.0000	6.5000	4.0000	
565.7077	565.1900	570.1635	576.6635	14.0000	1.5177	0.0000	0.9735	0.0000	1.0000	4.0000	6.5000	4.0000	
569.3100	567.7077	572.3705	578.8705	15.0000	2.6023	0.0000	0.6628	0.0000	1.0000	4.0000	6.5000	4.0000	
571.5198	571.3100	575.8192	582.3192	6.0000	1.2098	0.0000	0.5092	0.0000	1.0000	4.0000	6.5000	4.0000	
574.1967	573.5198	578.5745	585.0745	7.0000	1.6769	0.0000	1.0548	0.0000	1.0000	4.0000	6.5000	4.0000	
576.4118	576.1967	580.7165	587.2165	3.0000	1.2151	0.0000	0.5198	0.0000	1.0000	4.0000	6.5000	4.0000	
579.2581	578.4118	583.0776	589.5776	3.0000	1.8463	0.0000	0.6659	0.0000	1.0000	4.0000	6.5000	4.0000	
581.8699	581.2581	586.0094	592.5094	18.0000	1.6118	0.0000	0.7513	0.0000	1.0000	4.0000	6.5000	4.0000	
584.9526	583.8699	588.8925	595.3925	11.0000	2.0827	0.0000	1.0227	0.0000	1.0000	4.0000	6.5000	4.0000	
589.7906	586.9526	591.7100	598.2100	13.0000	3.8381	0.0000	0.7575	0.0000	1.0000	4.0000	6.5000	4.0000	
595.7094	591.7906	596.4326	602.9326	15.0000	4.9187	0.0000	0.6420	0.0000	1.0000	4.0000	6.5000	4.0000	
597.8412	597.7094	602.3107	608.8107	16.0000	1.1318	0.0000	0.6013	0.0000	1.0000	4.0000	6.5000	4.0000	
600.2473	599.8412	605.0435	611.5435	7.0000	1.4061	0.0000	1.2023	0.0000	1.0000	4.0000	6.5000	4.0000	
602.5870	602.2473	607.8983	614.3983	12.0000	1.3397	0.0000	1.6510	0.0000	1.0000	4.0000	6.5000	4.0000	
606.3244	604.5870	609.9387	616.4387	17.0000	2.7374	0.0000	1.3517	0.0000	1.0000	4.0000	6.5000	4.0000	
609.1509	608.3244	613.8147	620.3147	18.0000	1.8265	0.0000	1.4903	0.0000	1.0000	4.0000	6.5000	4.0000	
611.9792	611.1509	615.7429	622.2429	16.0000	1.8283	0.0000	0.5920	0.0000	1.0000	4.0000	6.5000	4.0000	
615.8851	613.9792	618.5968	625.0968	15.0000	2.9060	0.0000	0.6176	0.0000	1.0000	4.0000	6.5000	4.0000	
618.9079	617.8851	622.8945	629.3945	3.0000	2.0228	0.0000	1.0093	0.0000	1.0000	4.0000	6.5000	4.0000	
621.7757	620.9079	625.4941	631.9941	15.0000	1.8678	0.0000	0.5862	0.0000	1.0000	4.0000	6.5000	4.0000	
