Event1 onset	Event2 onset	Event3 onset	Event4 onset	Trial type	ISI1	ISI2	ISI3	ISI4	Event1Dur	Event2Dur	Event3Dur	Event4Dur	
127.1446	125.9945	135.1120	141.6120	14.0000	2.1501	0.0000	5.1175	0.0000	1.0000	4.0000	6.5000	4.0000	
129.9083	129.1446	135.4214	141.9214	2.0000	1.7637	0.0000	2.2769	0.0000	1.0000	4.0000	6.5000	4.0000	
134.5968	131.9083	138.6609	145.1609	2.0000	3.6886	0.0000	2.7526	0.0000	1.0000	4.0000	6.5000	4.0000	
138.5957	136.5968	142.7969	149.2969	3.0000	2.9989	0.0000	2.2000	0.0000	1.0000	4.0000	6.5000	4.0000	
140.7596	140.5957	148.3914	154.8914	7.0000	1.1639	0.0000	3.7957	0.0000	1.0000	4.0000	6.5000	4.0000	
142.9944	142.7596	150.3385	156.8385	6.0000	1.2348	0.0000	3.5789	0.0000	1.0000	4.0000	6.5000	4.0000	
146.9576	144.9944	150.7784	157.2784	11.0000	2.9632	0.0000	1.7840	0.0000	1.0000	4.0000	6.5000	4.0000	
149.9141	148.9576	154.8880	161.3880	7.0000	1.9565	0.0000	1.9304	0.0000	1.0000	4.0000	6.5000	4.0000	
153.7401	151.9141	156.9375	163.4375	8.0000	2.8260	0.0000	1.0234	0.0000	1.0000	4.0000	6.5000	4.0000	
159.6473	155.7401	161.0743	167.5743	1.0000	4.9072	0.0000	1.3343	0.0000	1.0000	4.0000	6.5000	4.0000	
165.9229	161.6473	172.8068	179.3068	6.0000	5.2757	0.0000	7.1595	0.0000	1.0000	4.0000	6.5000	4.0000	
168.8424	167.9229	173.7122	180.2122	11.0000	1.9194	0.0000	1.7892	0.0000	1.0000	4.0000	6.5000	4.0000	
173.7748	170.8424	176.7336	183.2336	14.0000	3.9324	0.0000	1.8912	0.0000	1.0000	4.0000	6.5000	4.0000	
175.8124	175.7748	188.7748	195.2748	2.0000	1.0377	0.0000	9.0000	0.0000	1.0000	4.0000	6.5000	4.0000	
178.6943	177.8124	188.8764	195.3764	1.0000	1.8818	0.0000	7.0640	0.0000	1.0000	4.0000	6.5000	4.0000	
183.5978	180.6943	186.0322	192.5322	12.0000	3.9035	0.0000	1.3379	0.0000	1.0000	4.0000	6.5000	4.0000	
185.8085	185.5978	191.1798	197.6798	4.0000	1.2108	0.0000	1.5820	0.0000	1.0000	4.0000	6.5000	4.0000	
188.7807	187.8085	194.3174	200.8174	2.0000	1.9721	0.0000	2.5088	0.0000	1.0000	4.0000	6.5000	4.0000	
191.7876	190.7807	195.8786	202.3786	7.0000	2.0069	0.0000	1.0979	0.0000	1.0000	4.0000	6.5000	4.0000	
196.5231	193.7876	198.8997	205.3997	5.0000	3.7355	0.0000	1.1121	0.0000	1.0000	4.0000	6.5000	4.0000	
202.1435	198.5231	203.6153	210.1153	8.0000	4.6204	0.0000	1.0922	0.0000	1.0000	4.0000	6.5000	4.0000	
207.4405	204.1435	210.8656	217.3656	16.0000	4.2970	0.0000	2.7222	0.0000	1.0000	4.0000	6.5000	4.0000	
210.2264	209.4405	215.2411	221.7411	9.0000	1.7859	0.0000	1.8006	0.0000	1.0000	4.0000	6.5000	4.0000	
214.3914	212.2264	217.9279	224.4279	9.0000	3.1650	0.0000	1.7015	0.0000	1.0000	4.0000	6.5000	4.0000	
218.7476	216.3914	222.1962	228.6962	8.0000	3.3562	0.0000	1.8048	0.0000	1.0000	4.0000	6.5000	4.0000	
222.4441	220.7476	226.6089	233.1089	15.0000	2.6966	0.0000	1.8613	0.0000	1.0000	4.0000	6.5000	4.0000	
225.2169	224.4441	232.4697	238.9697	16.0000	1.7728	0.0000	4.0256	0.0000	1.0000	4.0000	6.5000	4.0000	
230.1204	227.2169	232.9380	239.4380	7.0000	3.9035	0.0000	1.7211	0.0000	1.0000	4.0000	6.5000	4.0000	
232.2626	232.1204	237.1956	243.6956	11.0000	1.1422	0.0000	1.0752	0.0000	1.0000	4.0000	6.5000	4.0000	
234.7279	234.2626	239.4790	245.9790	15.0000	1.4653	0.0000	1.2164	0.0000	1.0000	4.0000	6.5000	4.0000	
237.8446	236.7279	245.3237	251.8237	16.0000	2.1167	0.0000	4.5958	0.0000	1.0000	4.0000	6.5000	4.0000	
242.9053	239.8446	245.7294	252.2294	8.0000	4.0607	0.0000	1.8848	0.0000	1.0000	4.0000	6.5000	4.0000	
245.0793	244.9053	254.3054	260.8054	2.0000	1.1739	0.0000	5.4000	0.0000	1.0000	4.0000	6.5000	4.0000	
247.7697	247.0793	252.4358	258.9358	4.0000	1.6904	0.0000	1.3566	0.0000	1.0000	4.0000	6.5000	4.0000	
250.1892	249.7697	255.5471	262.0471	9.0000	1.4196	0.0000	1.7774	0.0000	1.0000	4.0000	6.5000	4.0000	
253.0877	252.1892	264.4918	270.9918	17.0000	1.8984	0.0000	8.3026	0.0000	1.0000	4.0000	6.5000	4.0000	
256.2860	255.0877	262.9165	269.4165	15.0000	2.1983	0.0000	3.8288	0.0000	1.0000	4.0000	6.5000	4.0000	
258.3006	258.2860	270.5885	277.0885	13.0000	1.0146	0.0000	8.3026	0.0000	1.0000	4.0000	6.5000	4.0000	
262.7040	260.3006	265.6919	272.1919	15.0000	3.4034	0.0000	1.3913	0.0000	1.0000	4.0000	6.5000	4.0000	
268.7666	264.7040	272.0939	278.5939	6.0000	5.0626	0.0000	3.3900	0.0000	1.0000	4.0000	6.5000	4.0000	
276.6418	270.7666	276.9027	283.4027	18.0000	6.8752	0.0000	2.1361	0.0000	1.0000	4.0000	6.5000	4.0000	
278.7604	278.6418	284.1931	290.6931	13.0000	1.1187	0.0000	1.5513	0.0000	1.0000	4.0000	6.5000	4.0000	
281.0428	280.7604	287.3045	293.8045	8.0000	1.2824	0.0000	2.5440	0.0000	1.0000	4.0000	6.5000	4.0000	
284.4861	283.0428	288.2263	294.7263	2.0000	2.4433	0.0000	1.1835	0.0000	1.0000	4.0000	6.5000	4.0000	
294.4861	286.4861	292.4195	298.9195	11.0000	9.0000	0.0000	1.9334	0.0000	1.0000	4.0000	6.5000	4.0000	
296.9217	296.4861	307.2402	313.7402	6.0000	1.4356	0.0000	6.7541	0.0000	1.0000	4.0000	6.5000	4.0000	
299.0856	298.9217	309.5055	316.0055	1.0000	1.1639	0.0000	6.5838	0.0000	1.0000	4.0000	6.5000	4.0000	
301.1990	301.0856	306.3074	312.8074	4.0000	1.1134	0.0000	1.2218	0.0000	1.0000	4.0000	6.5000	4.0000	
305.0258	303.1990	308.5054	315.0054	4.0000	2.8268	0.0000	1.3064	0.0000	1.0000	4.0000	6.5000	4.0000	
307.0830	307.0258	312.1925	318.6925	5.0000	1.0572	0.0000	1.1667	0.0000	1.0000	4.0000	6.5000	4.0000	
311.5786	309.0830	315.0309	321.5309	4.0000	3.4957	0.0000	1.9480	0.0000	1.0000	4.0000	6.5000	4.0000	
315.4421	313.5786	318.9597	325.4597	4.0000	2.8635	0.0000	1.3811	0.0000	1.0000	4.0000	6.5000	4.0000	
318.1184	317.4421	322.6609	329.1609	18.0000	1.6762	0.0000	1.2187	0.0000	1.0000	4.0000	6.5000	4.0000	
320.5449	320.1184	325.2143	331.7143	17.0000	1.4265	0.0000	1.0959	0.0000	1.0000	4.0000	6.5000	4.0000	
322.6686	322.5449	328.4361	334.9361	18.0000	1.1236	0.0000	1.8912	0.0000	1.0000	4.0000	6.5000	4.0000	
326.6402	324.6686	329.7471	336.2471	11.0000	2.9716	0.0000	1.0785	0.0000	1.0000	4.0000	6.5000	4.0000	
329.7569	328.6402	333.6680	340.1680	13.0000	2.1167	0.0000	1.0279	0.0000	1.0000	4.0000	6.5000	4.0000	
334.9046	331.7569	340.4363	346.9363	4.0000	4.1478	0.0000	4.6795	0.0000	1.0000	4.0000	6.5000	4.0000	
342.6865	336.9046	343.9712	350.4712	14.0000	6.7819	0.0000	3.0666	0.0000	1.0000	4.0000	6.5000	4.0000	
345.0727	344.6865	350.2079	356.7079	15.0000	1.3861	0.0000	1.5213	0.0000	1.0000	4.0000	6.5000	4.0000	
350.7439	347.0727	352.6979	359.1979	15.0000	4.6712	0.0000	1.6253	0.0000	1.0000	4.0000	6.5000	4.0000	
352.8011	352.7439	358.3865	364.8865	3.0000	1.0572	0.0000	1.6426	0.0000	1.0000	4.0000	6.5000	4.0000	
354.9752	354.8011	361.0242	367.5242	16.0000	1.1741	0.0000	2.2231	0.0000	1.0000	4.0000	6.5000	4.0000	
358.3186	356.9752	363.2525	369.7525	5.0000	2.3434	0.0000	2.2773	0.0000	1.0000	4.0000	6.5000	4.0000	
360.3215	360.3186	365.8300	372.3300	2.0000	1.0029	0.0000	1.5114	0.0000	1.0000	4.0000	6.5000	4.0000	
363.6114	362.3215	367.7252	374.2252	4.0000	2.2899	0.0000	1.4037	0.0000	1.0000	4.0000	6.5000	4.0000	
366.6921	365.6114	371.3400	377.8400	13.0000	2.0807	0.0000	1.7286	0.0000	1.0000	4.0000	6.5000	4.0000	
375.6927	368.6921	374.3174	380.8174	9.0000	8.0006	0.0000	1.6253	0.0000	1.0000	4.0000	6.5000	4.0000	
380.7200	377.6927	382.9740	389.4740	1.0000	4.0274	0.0000	1.2813	0.0000	1.0000	4.0000	6.5000	4.0000	
384.0981	382.7200	388.7250	395.2250	1.0000	2.3780	0.0000	2.0049	0.0000	1.0000	4.0000	6.5000	4.0000	
387.2481	386.0981	392.0172	398.5172	13.0000	2.1501	0.0000	1.9191	0.0000	1.0000	4.0000	6.5000	4.0000	
390.9447	389.2481	397.8345	404.3345	16.0000	2.6966	0.0000	4.5864	0.0000	1.0000	4.0000	6.5000	4.0000	
393.3169	392.9447	401.6101	408.1101	1.0000	1.3722	0.0000	4.6654	0.0000	1.0000	4.0000	6.5000	4.0000	
395.4205	395.3169	401.3218	407.8218	8.0000	1.1036	0.0000	2.0049	0.0000	1.0000	4.0000	6.5000	4.0000	
398.7639	397.4205	406.5642	413.0642	12.0000	2.3434	0.0000	5.1437	0.0000	1.0000	4.0000	6.5000	4.0000	
400.9527	400.7639	407.2181	413.7181	1.0000	1.1888	0.0000	2.4542	0.0000	1.0000	4.0000	6.5000	4.0000	
404.2439	402.9527	415.9527	422.4527	15.0000	2.2913	0.0000	9.0000	0.0000	1.0000	4.0000	6.5000	4.0000	
408.4364	406.2439	411.5866	418.0866	12.0000	3.1925	0.0000	1.3426	0.0000	1.0000	4.0000	6.5000	4.0000	
414.1076	410.4364	415.6031	422.1031	14.0000	4.6712	0.0000	1.1667	0.0000	1.0000	4.0000	6.5000	4.0000	
416.7238	416.1076	422.3863	428.8863	10.0000	1.6162	0.0000	2.2787	0.0000	1.0000	4.0000	6.5000	4.0000	
419.2983	418.7238	424.4602	430.9602	9.0000	1.5745	0.0000	1.7363	0.0000	1.0000	4.0000	6.5000	4.0000	
423.3567	421.2983	426.6316	433.1316	16.0000	3.0583	0.0000	1.3333	0.0000	1.0000	4.0000	6.5000	4.0000	
426.9355	425.3567	431.8596	438.3596	9.0000	2.5788	0.0000	2.5029	0.0000	1.0000	4.0000	6.5000	4.0000	
428.9601	428.9355	435.3508	441.8508	5.0000	1.0246	0.0000	2.4153	0.0000	1.0000	4.0000	6.5000	4.0000	
434.6737	430.9601	436.5898	443.0898	8.0000	4.7136	0.0000	1.6297	0.0000	1.0000	4.0000	6.5000	4.0000	
437.8345	436.6737	445.5356	452.0356	18.0000	2.1607	0.0000	4.8619	0.0000	1.0000	4.0000	6.5000	4.0000	
440.5038	439.8345	446.5443	453.0443	3.0000	1.6694	0.0000	2.7099	0.0000	1.0000	4.0000	6.5000	4.0000	
442.9776	442.5038	448.3832	454.8832	12.0000	1.4737	0.0000	1.8794	0.0000	1.0000	4.0000	6.5000	4.0000	
445.7809	444.9776	452.7926	459.2926	2.0000	1.8033	0.0000	3.8151	0.0000	1.0000	4.0000	6.5000	4.0000	
448.2536	447.7809	452.8753	459.3753	7.0000	1.4727	0.0000	1.0944	0.0000	1.0000	4.0000	6.5000	4.0000	
454.3796	450.2536	455.3495	461.8495	9.0000	5.1260	0.0000	1.0959	0.0000	1.0000	4.0000	6.5000	4.0000	
456.6723	456.3796	463.5983	470.0983	4.0000	1.2927	0.0000	3.2187	0.0000	1.0000	4.0000	6.5000	4.0000	
458.8585	458.6723	464.9106	471.4106	14.0000	1.1862	0.0000	2.2383	0.0000	1.0000	4.0000	6.5000	4.0000	
460.9907	460.8585	466.6832	473.1832	17.0000	1.1322	0.0000	1.8247	0.0000	1.0000	4.0000	6.5000	4.0000	
463.7744	462.9907	469.3883	475.8883	18.0000	1.7837	0.0000	2.3976	0.0000	1.0000	4.0000	6.5000	4.0000	
466.5221	465.7744	474.5181	481.0181	18.0000	1.7477	0.0000	4.7438	0.0000	1.0000	4.0000	6.5000	4.0000	
475.4988	468.5221	473.6948	480.1948	7.0000	7.9768	0.0000	1.1728	0.0000	1.0000	4.0000	6.5000	4.0000	
477.6616	477.4988	483.8964	490.3964	2.0000	1.1628	0.0000	2.3976	0.0000	1.0000	4.0000	6.5000	4.0000	
481.2308	479.6616	488.2823	494.7823	3.0000	2.5692	0.0000	4.6206	0.0000	1.0000	4.0000	6.5000	4.0000	
485.2092	483.2308	488.5763	495.0763	6.0000	2.9784	0.0000	1.3455	0.0000	1.0000	4.0000	6.5000	4.0000	
488.2997	487.2092	493.9942	500.4942	2.0000	2.0905	0.0000	2.7850	0.0000	1.0000	4.0000	6.5000	4.0000	
498.2888	490.2997	495.9483	502.4483	7.0000	8.9891	0.0000	1.6486	0.0000	1.0000	4.0000	6.5000	4.0000	
500.3276	500.2888	507.8678	514.3678	10.0000	1.0388	0.0000	3.5789	0.0000	1.0000	4.0000	6.5000	4.0000	
502.8511	502.3276	509.5463	516.0463	12.0000	1.5235	0.0000	3.2187	0.0000	1.0000	4.0000	6.5000	4.0000	
506.7633	504.8511	514.3933	520.8933	6.0000	2.9122	0.0000	5.5422	0.0000	1.0000	4.0000	6.5000	4.0000	
510.7684	508.7633	514.3562	520.8562	1.0000	3.0051	0.0000	1.5929	0.0000	1.0000	4.0000	6.5000	4.0000	
512.7943	512.7684	523.1507	529.6507	11.0000	1.0260	0.0000	6.3823	0.0000	1.0000	4.0000	6.5000	4.0000	
516.9881	514.7943	520.4158	526.9158	9.0000	3.1937	0.0000	1.6214	0.0000	1.0000	4.0000	6.5000	4.0000	
519.6941	518.9881	524.8494	531.3494	8.0000	1.7060	0.0000	1.8613	0.0000	1.0000	4.0000	6.5000	4.0000	
522.3188	521.6941	528.8929	535.3929	9.0000	1.6247	0.0000	3.1988	0.0000	1.0000	4.0000	6.5000	4.0000	
526.4838	524.3188	531.2419	537.7419	6.0000	3.1650	0.0000	2.9231	0.0000	1.0000	4.0000	6.5000	4.0000	
528.5704	528.4838	534.0105	540.5105	17.0000	1.0866	0.0000	1.5267	0.0000	1.0000	4.0000	6.5000	4.0000	
533.7358	530.5704	537.0760	543.5760	13.0000	4.1654	0.0000	2.5057	0.0000	1.0000	4.0000	6.5000	4.0000	
539.2135	535.7358	541.3190	547.8190	2.0000	4.4776	0.0000	1.5832	0.0000	1.0000	4.0000	6.5000	4.0000	
541.6725	541.2135	547.4242	553.9242	15.0000	1.4590	0.0000	2.2108	0.0000	1.0000	4.0000	6.5000	4.0000	
545.1373	543.6725	548.9239	555.4239	18.0000	2.4648	0.0000	1.2514	0.0000	1.0000	4.0000	6.5000	4.0000	
554.5521	547.1373	552.9770	559.4770	5.0000	8.4149	0.0000	1.8398	0.0000	1.0000	4.0000	6.5000	4.0000	
556.7011	556.5521	562.4269	568.9269	18.0000	1.1489	0.0000	1.8747	0.0000	1.0000	4.0000	6.5000	4.0000	
558.7876	558.7011	566.9649	573.4649	6.0000	1.0866	0.0000	4.2638	0.0000	1.0000	4.0000	6.5000	4.0000	
561.8134	560.7876	566.7007	573.2007	10.0000	2.0257	0.0000	1.9131	0.0000	1.0000	4.0000	6.5000	4.0000	
564.5296	563.8134	568.8919	575.3919	16.0000	1.7163	0.0000	1.0785	0.0000	1.0000	4.0000	6.5000	4.0000	
567.0024	566.5296	573.1407	579.6407	8.0000	1.4727	0.0000	2.6110	0.0000	1.0000	4.0000	6.5000	4.0000	
569.9296	569.0024	574.3905	580.8905	5.0000	1.9272	0.0000	1.3881	0.0000	1.0000	4.0000	6.5000	4.0000	
572.6625	571.9296	577.4866	583.9866	10.0000	1.7329	0.0000	1.5570	0.0000	1.0000	4.0000	6.5000	4.0000	
575.0861	574.6625	581.5168	588.0168	1.0000	1.4236	0.0000	2.8544	0.0000	1.0000	4.0000	6.5000	4.0000	
581.5208	577.0861	582.4068	588.9068	3.0000	5.4348	0.0000	1.3207	0.0000	1.0000	4.0000	6.5000	4.0000	
587.5778	583.5208	588.8952	595.3952	17.0000	5.0569	0.0000	1.3744	0.0000	1.0000	4.0000	6.5000	4.0000	
591.2949	589.5778	595.2186	601.7186	16.0000	2.7171	0.0000	1.6408	0.0000	1.0000	4.0000	6.5000	4.0000	
595.5539	593.2949	600.6336	607.1336	3.0000	3.2590	0.0000	3.3387	0.0000	1.0000	4.0000	6.5000	4.0000	
598.0266	597.5539	602.6461	609.1461	10.0000	1.4727	0.0000	1.0922	0.0000	1.0000	4.0000	6.5000	4.0000	
608.0266	600.0266	609.7075	616.2075	10.0000	9.0000	0.0000	5.6809	0.0000	1.0000	4.0000	6.5000	4.0000	
611.7437	610.0266	615.6085	622.1085	4.0000	2.7171	0.0000	1.5819	0.0000	1.0000	4.0000	6.5000	4.0000	
615.1610	613.7437	622.9204	629.4204	1.0000	2.4172	0.0000	5.1766	0.0000	1.0000	4.0000	6.5000	4.0000	
622.0219	617.1610	622.4573	628.9573	5.0000	5.8609	0.0000	1.2963	0.0000	1.0000	4.0000	6.5000	4.0000	
625.2911	624.0219	632.4016	638.9016	15.0000	2.2692	0.0000	4.3797	0.0000	1.0000	4.0000	6.5000	4.0000	
627.3604	627.2911	632.9629	639.4629	12.0000	1.0693	0.0000	1.6717	0.0000	1.0000	4.0000	6.5000	4.0000	
630.0325	629.3604	635.8007	642.3007	18.0000	1.6721	0.0000	2.4403	0.0000	1.0000	4.0000	6.5000	4.0000	
632.9739	632.0325	640.0335	646.5335	1.0000	1.9414	0.0000	4.0010	0.0000	1.0000	4.0000	6.5000	4.0000	
636.1786	634.9739	641.8496	648.3496	7.0000	2.2046	0.0000	2.8757	0.0000	1.0000	4.0000	6.5000	4.0000	
638.4818	638.1786	643.4215	649.9215	5.0000	1.3032	0.0000	1.2430	0.0000	1.0000	4.0000	6.5000	4.0000	
641.1065	640.4818	646.2816	652.7816	6.0000	1.6247	0.0000	1.7998	0.0000	1.0000	4.0000	6.5000	4.0000	
644.0246	643.1065	653.6754	660.1754	15.0000	1.9182	0.0000	6.5690	0.0000	1.0000	4.0000	6.5000	4.0000	
648.2846	646.0246	652.1267	658.6267	5.0000	3.2600	0.0000	2.1020	0.0000	1.0000	4.0000	6.5000	4.0000	
654.9935	650.2846	655.3813	661.8813	3.0000	5.7089	0.0000	1.0966	0.0000	1.0000	4.0000	6.5000	4.0000	
657.4291	656.9935	662.7187	669.2187	17.0000	1.4356	0.0000	1.7251	0.0000	1.0000	4.0000	6.5000	4.0000	
661.4295	659.4291	664.9341	671.4341	1.0000	3.0004	0.0000	1.5050	0.0000	1.0000	4.0000	6.5000	4.0000	
663.7838	663.4295	674.1836	680.6836	17.0000	1.3543	0.0000	6.7541	0.0000	1.0000	4.0000	6.5000	4.0000	
666.3080	665.7838	672.4026	678.9026	6.0000	1.5241	0.0000	2.6187	0.0000	1.0000	4.0000	6.5000	4.0000	
668.9347	668.3080	674.3129	680.8129	17.0000	1.6267	0.0000	2.0049	0.0000	1.0000	4.0000	6.5000	4.0000	
671.2171	670.9347	678.0552	684.5552	17.0000	1.2824	0.0000	3.1206	0.0000	1.0000	4.0000	6.5000	4.0000	
681.2171	673.2171	678.2379	684.7379	7.0000	9.0000	0.0000	1.0209	0.0000	1.0000	4.0000	6.5000	4.0000	
684.5239	683.2171	690.8012	697.3012	6.0000	2.3068	0.0000	3.5842	0.0000	1.0000	4.0000	6.5000	4.0000	
686.5268	686.5239	692.2479	698.7479	13.0000	1.0029	0.0000	1.7240	0.0000	1.0000	4.0000	6.5000	4.0000	
689.4264	688.5268	695.8561	702.3561	17.0000	1.8996	0.0000	3.3293	0.0000	1.0000	4.0000	6.5000	4.0000	
691.9490	691.4264	700.3504	706.8504	2.0000	1.5226	0.0000	4.9240	0.0000	1.0000	4.0000	6.5000	4.0000	
694.5194	693.9490	700.9515	707.4515	14.0000	1.5704	0.0000	3.0025	0.0000	1.0000	4.0000	6.5000	4.0000	
700.9829	696.5194	706.2226	712.7226	17.0000	5.4636	0.0000	5.7033	0.0000	1.0000	4.0000	6.5000	4.0000	
708.8417	702.9829	708.1692	714.6692	11.0000	6.8588	0.0000	1.1863	0.0000	1.0000	4.0000	6.5000	4.0000	
712.0900	710.8417	717.8238	724.3238	6.0000	2.2483	0.0000	2.9821	0.0000	1.0000	4.0000	6.5000	4.0000	
716.3836	714.0900	720.0234	726.5234	17.0000	3.2936	0.0000	1.9334	0.0000	1.0000	4.0000	6.5000	4.0000	
720.2509	718.3836	723.5067	730.0067	9.0000	2.8672	0.0000	1.1231	0.0000	1.0000	4.0000	6.5000	4.0000	
722.4254	722.2509	729.4696	735.9696	5.0000	1.1745	0.0000	3.2187	0.0000	1.0000	4.0000	6.5000	4.0000	
727.4738	724.4254	729.8329	736.3329	8.0000	4.0485	0.0000	1.4076	0.0000	1.0000	4.0000	6.5000	4.0000	
729.7315	729.4738	738.8782	745.3782	12.0000	1.2577	0.0000	5.4044	0.0000	1.0000	4.0000	6.5000	4.0000	
733.3676	731.7315	736.9093	743.4093	18.0000	2.6361	0.0000	1.1779	0.0000	1.0000	4.0000	6.5000	4.0000	
735.7203	735.3676	742.0846	748.5846	17.0000	1.3527	0.0000	2.7170	0.0000	1.0000	4.0000	6.5000	4.0000	
737.8942	737.7203	743.5025	750.0025	16.0000	1.1739	0.0000	1.7822	0.0000	1.0000	4.0000	6.5000	4.0000	
740.6351	739.8942	745.2466	751.7466	17.0000	1.7409	0.0000	1.3524	0.0000	1.0000	4.0000	6.5000	4.0000	
743.4590	742.6351	747.7939	754.2939	2.0000	1.8239	0.0000	1.1588	0.0000	1.0000	4.0000	6.5000	4.0000	
747.9366	745.4590	755.0202	761.5202	16.0000	3.4776	0.0000	5.5611	0.0000	1.0000	4.0000	6.5000	4.0000	
750.0720	749.9366	755.1443	761.6443	15.0000	1.1354	0.0000	1.2077	0.0000	1.0000	4.0000	6.5000	4.0000	
753.8263	752.0720	757.4584	763.9584	18.0000	2.7543	0.0000	1.3865	0.0000	1.0000	4.0000	6.5000	4.0000	
